,rseed,num_req,adm_rate,succ_order_rate,service_rate,policy,pct
430,31,154,8.4416,100,8.4416,FOFS,48
431,32,160,8.125,100,8.125,FOFS,48
432,33,181,6.6298,100,6.6298,FOFS,48
433,34,144,9.7222,100,9.7222,FOFS,48
434,35,185,7.027,100,7.027,FOFS,48
435,36,173,8.6705,100,8.6705,FOFS,48
436,37,182,7.6923,100,7.6923,FOFS,48
437,38,185,7.027,100,7.027,FOFS,48
438,39,188,5.3191,100,5.3191,FOFS,48
439,40,156,7.6923,100,7.6923,FOFS,48
440,41,160,8.125,100,8.125,FOFS,48
441,42,156,8.3333,100,8.3333,FOFS,48
442,43,164,8.5366,100,8.5366,FOFS,48
443,44,170,6.4706,100,6.4706,FOFS,48
444,45,169,9.4675,100,9.4675,FOFS,48
445,46,133,9.0226,100,9.0226,FOFS,48
446,47,173,6.3584,100,6.3584,FOFS,48
447,48,163,6.7485,100,6.7485,FOFS,48
448,49,172,7.5581,100,7.5581,FOFS,48
449,50,179,7.2626,100,7.2626,FOFS,48
450,1,144,9.0278,100,9.0278,FOFS,50
451,2,155,9.0323,100,9.0323,FOFS,50
452,3,179,7.8212,100,7.8212,FOFS,50
453,4,179,8.3799,100,8.3799,FOFS,50
454,5,160,9.375,100,9.375,FOFS,50
455,6,167,6.5868,100,6.5868,FOFS,50
456,7,164,7.9268,100,7.9268,FOFS,50
457,8,165,9.0909,100,9.0909,FOFS,50
458,9,180,8.3333,100,8.3333,FOFS,50
459,10,162,7.4074,100,7.4074,FOFS,50
460,11,180,7.2222,100,7.2222,FOFS,50
461,12,152,10.5263,100,10.5263,FOFS,50
462,13,145,9.6552,100,9.6552,FOFS,50
463,14,164,7.3171,100,7.3171,FOFS,50
464,15,154,9.0909,100,9.0909,FOFS,50
465,16,168,7.7381,100,7.7381,FOFS,50
466,17,182,6.044,100,6.044,FOFS,50
467,18,180,7.7778,100,7.7778,FOFS,50
468,19,161,7.4534,100,7.4534,FOFS,50
469,20,204,5.3922,100,5.3922,FOFS,50
470,21,178,6.7416,100,6.7416,FOFS,50
471,22,159,7.5472,100,7.5472,FOFS,50
472,23,158,9.4937,100,9.4937,FOFS,50
473,24,185,7.5676,100,7.5676,FOFS,50
474,25,166,8.4337,100,8.4337,FOFS,50
475,26,182,6.5934,100,6.5934,FOFS,50
476,27,186,6.9892,100,6.9892,FOFS,50
477,28,174,6.8966,100,6.8966,FOFS,50
478,29,169,7.1006,100,7.1006,FOFS,50
479,30,165,8.4848,100,8.4848,FOFS,50
480,31,154,8.4416,100,8.4416,FOFS,50
481,32,160,8.125,100,8.125,FOFS,50
482,33,181,6.6298,100,6.6298,FOFS,50
483,34,144,9.7222,100,9.7222,FOFS,50
484,35,185,7.027,100,7.027,FOFS,50
485,36,173,8.6705,100,8.6705,FOFS,50
486,37,182,7.6923,100,7.6923,FOFS,50
487,38,185,7.027,100,7.027,FOFS,50
488,39,188,5.3191,100,5.3191,FOFS,50
489,40,156,7.6923,100,7.6923,FOFS,50
490,41,160,8.125,100,8.125,FOFS,50
491,42,156,8.3333,100,8.3333,FOFS,50
492,43,164,8.5366,100,8.5366,FOFS,50
493,44,170,6.4706,100,6.4706,FOFS,50
494,45,169,9.4675,100,9.4675,FOFS,50
495,46,133,9.0226,100,9.0226,FOFS,50
496,47,173,6.3584,100,6.3584,FOFS,50
497,48,163,6.7485,100,6.7485,FOFS,50
498,49,172,7.5581,100,7.5581,FOFS,50
499,50,179,7.2626,100,7.2626,FOFS,50
500,1,144,9.0278,100,9.0278,FOFS,52
501,2,155,9.0323,100,9.0323,FOFS,52
502,3,179,7.8212,100,7.8212,FOFS,52
503,4,179,8.3799,100,8.3799,FOFS,52
504,5,160,9.375,100,9.375,FOFS,52
505,6,167,6.5868,100,6.5868,FOFS,52
506,7,164,7.9268,100,7.9268,FOFS,52
507,8,165,9.0909,100,9.0909,FOFS,52
508,9,180,8.3333,100,8.3333,FOFS,52
509,10,162,7.4074,100,7.4074,FOFS,52
510,11,180,7.2222,100,7.2222,FOFS,52
511,12,152,10.5263,100,10.5263,FOFS,52
512,13,145,9.6552,100,9.6552,FOFS,52
513,14,164,7.3171,100,7.3171,FOFS,52
514,15,154,9.0909,100,9.0909,FOFS,52
515,16,168,7.7381,100,7.7381,FOFS,52
516,17,182,6.044,100,6.044,FOFS,52
517,18,180,7.7778,100,7.7778,FOFS,52
518,19,161,7.4534,100,7.4534,FOFS,52
519,20,204,5.3922,100,5.3922,FOFS,52
520,21,178,6.7416,100,6.7416,FOFS,52
521,22,159,7.5472,100,7.5472,FOFS,52
522,23,158,9.4937,100,9.4937,FOFS,52
523,24,185,7.5676,100,7.5676,FOFS,52
524,25,166,8.4337,100,8.4337,FOFS,52
525,26,182,6.5934,100,6.5934,FOFS,52
526,27,186,6.9892,100,6.9892,FOFS,52
527,28,174,6.8966,100,6.8966,FOFS,52
528,29,169,7.1006,100,7.1006,FOFS,52
529,30,165,8.4848,100,8.4848,FOFS,52
530,31,154,8.4416,100,8.4416,FOFS,52
531,32,160,8.125,100,8.125,FOFS,52
532,33,181,6.6298,100,6.6298,FOFS,52
533,34,144,9.7222,100,9.7222,FOFS,52
534,35,185,7.027,100,7.027,FOFS,52
535,36,173,8.6705,100,8.6705,FOFS,52
536,37,182,7.6923,100,7.6923,FOFS,52
537,38,185,7.027,100,7.027,FOFS,52
538,39,188,5.3191,100,5.3191,FOFS,52
539,40,156,7.6923,100,7.6923,FOFS,52
540,41,160,8.125,100,8.125,FOFS,52
541,42,156,8.3333,100,8.3333,FOFS,52
542,43,164,8.5366,100,8.5366,FOFS,52
543,44,170,6.4706,100,6.4706,FOFS,52
544,45,169,9.4675,100,9.4675,FOFS,52
545,46,133,9.0226,100,9.0226,FOFS,52
546,47,173,6.3584,100,6.3584,FOFS,52
547,48,163,6.7485,100,6.7485,FOFS,52
548,49,172,7.5581,100,7.5581,FOFS,52
549,50,179,7.2626,100,7.2626,FOFS,52
550,1,144,9.0278,100,9.0278,FOFS,55
551,2,155,9.0323,100,9.0323,FOFS,55
552,3,179,7.8212,100,7.8212,FOFS,55
553,4,179,8.3799,100,8.3799,FOFS,55
554,5,160,9.375,100,9.375,FOFS,55
555,6,167,6.5868,100,6.5868,FOFS,55
556,7,164,7.9268,100,7.9268,FOFS,55
557,8,165,9.0909,100,9.0909,FOFS,55
558,9,180,8.3333,100,8.3333,FOFS,55
559,10,162,7.4074,100,7.4074,FOFS,55
560,11,180,7.2222,100,7.2222,FOFS,55
561,12,152,10.5263,100,10.5263,FOFS,55
562,13,145,9.6552,100,9.6552,FOFS,55
563,14,164,7.3171,100,7.3171,FOFS,55
564,15,154,9.0909,100,9.0909,FOFS,55
565,16,168,7.7381,100,7.7381,FOFS,55
566,17,182,6.044,100,6.044,FOFS,55
567,18,180,7.7778,100,7.7778,FOFS,55
568,19,161,7.4534,100,7.4534,FOFS,55
569,20,204,5.3922,100,5.3922,FOFS,55
570,21,178,6.7416,100,6.7416,FOFS,55
571,22,159,7.5472,100,7.5472,FOFS,55
572,23,158,9.4937,100,9.4937,FOFS,55
573,24,185,7.5676,100,7.5676,FOFS,55
574,25,166,8.4337,100,8.4337,FOFS,55
575,26,182,6.5934,100,6.5934,FOFS,55
576,27,186,6.9892,100,6.9892,FOFS,55
577,28,174,6.8966,100,6.8966,FOFS,55
578,29,169,7.1006,100,7.1006,FOFS,55
579,30,165,8.4848,100,8.4848,FOFS,55
580,31,154,8.4416,100,8.4416,FOFS,55
581,32,160,8.125,100,8.125,FOFS,55
582,33,181,6.6298,100,6.6298,FOFS,55
583,34,144,9.7222,100,9.7222,FOFS,55
584,35,185,7.027,100,7.027,FOFS,55
585,36,173,8.6705,100,8.6705,FOFS,55
586,37,182,7.6923,100,7.6923,FOFS,55
587,38,185,7.027,100,7.027,FOFS,55
588,39,188,5.3191,100,5.3191,FOFS,55
589,40,156,7.6923,100,7.6923,FOFS,55
590,41,160,8.125,100,8.125,FOFS,55
591,42,156,8.3333,100,8.3333,FOFS,55
592,43,164,8.5366,100,8.5366,FOFS,55
593,44,170,6.4706,100,6.4706,FOFS,55
594,45,169,9.4675,100,9.4675,FOFS,55
595,46,133,9.0226,100,9.0226,FOFS,55
596,47,173,6.3584,100,6.3584,FOFS,55
597,48,163,6.7485,100,6.7485,FOFS,55
598,49,172,7.5581,100,7.5581,FOFS,55
599,50,179,7.2626,100,7.2626,FOFS,55
600,1,144,9.0278,100,9.0278,FOFS,57
601,2,155,9.0323,100,9.0323,FOFS,57
602,3,179,7.8212,100,7.8212,FOFS,57
603,4,179,8.3799,100,8.3799,FOFS,57
604,5,160,9.375,100,9.375,FOFS,57
605,6,167,6.5868,100,6.5868,FOFS,57
606,7,164,7.9268,100,7.9268,FOFS,57
607,8,165,9.0909,100,9.0909,FOFS,57
608,9,180,8.3333,100,8.3333,FOFS,57
609,10,162,7.4074,100,7.4074,FOFS,57
610,11,180,7.2222,100,7.2222,FOFS,57
611,12,152,10.5263,100,10.5263,FOFS,57
612,13,145,9.6552,100,9.6552,FOFS,57
613,14,164,7.3171,100,7.3171,FOFS,57
614,15,154,9.0909,100,9.0909,FOFS,57
615,16,168,7.7381,100,7.7381,FOFS,57
616,17,182,6.044,100,6.044,FOFS,57
617,18,180,7.7778,100,7.7778,FOFS,57
618,19,161,7.4534,100,7.4534,FOFS,57
619,20,204,5.3922,100,5.3922,FOFS,57
620,21,178,6.7416,100,6.7416,FOFS,57
621,22,159,7.5472,100,7.5472,FOFS,57
622,23,158,9.4937,100,9.4937,FOFS,57
623,24,185,7.5676,100,7.5676,FOFS,57
624,25,166,8.4337,100,8.4337,FOFS,57
625,26,182,6.5934,100,6.5934,FOFS,57
626,27,186,6.9892,100,6.9892,FOFS,57
627,28,174,6.8966,100,6.8966,FOFS,57
628,29,169,7.1006,100,7.1006,FOFS,57
629,30,165,8.4848,100,8.4848,FOFS,57
630,31,154,8.4416,100,8.4416,FOFS,57
631,32,160,8.125,100,8.125,FOFS,57
632,33,181,6.6298,100,6.6298,FOFS,57
633,34,144,9.7222,100,9.7222,FOFS,57
634,35,185,7.027,100,7.027,FOFS,57
635,36,173,8.6705,100,8.6705,FOFS,57
636,37,182,7.6923,100,7.6923,FOFS,57
637,38,185,7.027,100,7.027,FOFS,57
