,rseed,num_req,adm_rate,succ_order_rate,service_rate,policy,pct
830,31,154,25.3247,41.0256,10.3896,EDDPred,71
831,32,160,25.625,31.7073,8.125,EDDPred,71
832,33,181,20.442,45.9459,9.3923,EDDPred,71
833,34,144,26.3889,34.2105,9.0278,EDDPred,71
834,35,185,23.2432,27.907,6.4865,EDDPred,71
835,36,173,19.6532,44.1176,8.6705,EDDPred,71
836,37,182,23.6264,30.2326,7.1429,EDDPred,71
837,38,185,23.2432,30.2326,7.027,EDDPred,71
838,39,188,18.617,48.5714,9.0426,EDDPred,71
839,40,156,28.2051,29.5455,8.3333,EDDPred,71
840,41,160,23.125,40.5405,9.375,EDDPred,71
841,42,156,23.7179,37.8378,8.9744,EDDPred,71
842,43,164,25.6098,30.9524,7.9268,EDDPred,71
843,44,170,24.1176,26.8293,6.4706,EDDPred,71
844,45,169,19.5266,42.4242,8.284,EDDPred,71
845,46,133,29.3233,33.3333,9.7744,EDDPred,71
846,47,173,24.8555,32.5581,8.0925,EDDPred,71
847,48,163,23.3129,34.2105,7.9755,EDDPred,71
848,49,172,19.7674,41.1765,8.1395,EDDPred,71
849,50,179,24.581,29.5455,7.2626,EDDPred,71
850,1,144,20.8333,46.6667,9.7222,EDDPred,77
851,2,155,21.9355,50,10.9677,EDDPred,77
852,3,179,22.905,31.7073,7.2626,EDDPred,77
853,4,179,20.1117,41.6667,8.3799,EDDPred,77
854,5,160,28.125,28.8889,8.125,EDDPred,77
855,6,167,22.1557,32.4324,7.1856,EDDPred,77
856,7,164,22.561,43.2432,9.7561,EDDPred,77
857,8,165,22.4242,32.4324,7.2727,EDDPred,77
858,9,180,19.4444,34.2857,6.6667,EDDPred,77
859,10,162,17.9012,51.7241,9.2593,EDDPred,77
860,11,180,19.4444,48.5714,9.4444,EDDPred,77
861,12,152,23.6842,36.1111,8.5526,EDDPred,77
862,13,145,24.1379,45.7143,11.0345,EDDPred,77
863,14,164,20.7317,41.1765,8.5366,EDDPred,77
864,15,154,22.7273,37.1429,8.4416,EDDPred,77
865,16,168,16.6667,53.5714,8.9286,EDDPred,77
866,17,182,23.0769,33.3333,7.6923,EDDPred,77
867,18,180,21.6667,35.8974,7.7778,EDDPred,77
868,19,161,20.4969,45.4545,9.3168,EDDPred,77
869,20,204,18.1373,35.1351,6.3725,EDDPred,77
870,21,178,20.7865,43.2432,8.9888,EDDPred,77
871,22,159,20.7547,51.5152,10.6918,EDDPred,77
872,23,158,20.8861,51.5152,10.7595,EDDPred,77
873,24,185,21.6216,40,8.6486,EDDPred,77
874,25,166,20.4819,38.2353,7.8313,EDDPred,77
875,26,182,23.6264,32.5581,7.6923,EDDPred,77
876,27,186,20.9677,41.0256,8.6022,EDDPred,77
877,28,174,23.5632,31.7073,7.4713,EDDPred,77
878,29,169,26.6272,33.3333,8.8757,EDDPred,77
879,30,165,21.8182,41.6667,9.0909,EDDPred,77
880,31,154,24.6753,39.4737,9.7403,EDDPred,77
881,32,160,25,32.5,8.125,EDDPred,77
882,33,181,19.337,42.8571,8.2873,EDDPred,77
883,34,144,27.0833,30.7692,8.3333,EDDPred,77
884,35,185,23.2432,27.907,6.4865,EDDPred,77
885,36,173,17.9191,51.6129,9.2486,EDDPred,77
886,37,182,24.7253,26.6667,6.5934,EDDPred,77
887,38,185,23.2432,30.2326,7.027,EDDPred,77
888,39,188,18.617,51.4286,9.5745,EDDPred,77
889,40,156,26.9231,30.9524,8.3333,EDDPred,77
890,41,160,22.5,41.6667,9.375,EDDPred,77
891,42,156,23.0769,41.6667,9.6154,EDDPred,77
892,43,164,25.6098,28.5714,7.3171,EDDPred,77
893,44,170,24.7059,28.5714,7.0588,EDDPred,77
894,45,169,19.5266,42.4242,8.284,EDDPred,77
895,46,133,29.3233,33.3333,9.7744,EDDPred,77
896,47,173,23.1214,35,8.0925,EDDPred,77
897,48,163,23.3129,34.2105,7.9755,EDDPred,77
898,49,172,21.5116,35.1351,7.5581,EDDPred,77
899,50,179,22.3464,35,7.8212,EDDPred,77
900,1,144,20.8333,46.6667,9.7222,EDDPred,86
901,2,155,21.2903,45.4545,9.6774,EDDPred,86
902,3,179,22.905,34.1463,7.8212,EDDPred,86
903,4,179,18.4358,42.4242,7.8212,EDDPred,86
904,5,160,28.125,28.8889,8.125,EDDPred,86
905,6,167,20.9581,34.2857,7.1856,EDDPred,86
906,7,164,22.561,43.2432,9.7561,EDDPred,86
907,8,165,21.8182,33.3333,7.2727,EDDPred,86
908,9,180,18.3333,36.3636,6.6667,EDDPred,86
909,10,162,17.9012,51.7241,9.2593,EDDPred,86
