,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
63,63,48,67,-1,0,,,,,
64,64,49,64,-1,0,,,,,
65,65,50,56,-1,0,,,,,
66,66,50,58,-1,0,,,,,
67,67,51,64,-1,0,,,,,
68,68,51,65,-1,0,,,,,
69,69,51,65,-1,0,,,,,
70,70,53,68,-1,0,,,,,
71,71,54,70,-1,0,,,,,
72,72,57,74,-1,0,,,,,
73,73,58,71,-1,0,,,,,
74,74,58,73,-1,0,,,,,
75,75,59,72,-1,0,,,,,
76,76,61,77,-1,0,,,,,
77,77,61,75,-1,0,,,,,
78,78,63,78,-1,0,,,,,
79,79,64,77,-1,0,,,,,
80,80,65,80,-1,0,,,,,
81,81,68,86,-1,0,,,,,
82,82,68,83,-1,0,,,,,
83,83,71,81,-1,0,,,,,
84,84,72,82,-1,0,,,,,
85,85,73,88,-1,0,,,,,
86,86,73,86,-1,0,,,,,
87,87,73,85,-1,0,,,,,
88,88,74,92,-1,0,,,,,
89,89,74,92,-1,0,,,,,
90,90,77,94,1,1,2.0,43.0,77.0,77.0,0.0
91,91,77,90,-1,0,,,,,
92,92,78,93,-1,0,,,,,
93,93,79,94,-1,0,,,,,
94,94,82,94,1,1,2.0,22.0,82.0,82.0,1.0
95,95,84,99,-1,0,,,,,
96,96,84,107,-1,0,,,,,
97,97,84,93,-1,0,,,,,
98,98,85,97,-1,0,,,,,
99,99,86,99,-1,0,,,,,
100,100,86,103,-1,0,,,,,
101,101,87,100,-1,0,,,,,
102,102,89,98,-1,0,,,,,
103,103,90,102,-1,0,,,,,
104,104,91,108,-1,0,,,,,
105,105,92,108,-1,0,,,,,
106,106,93,105,-1,0,,,,,
107,107,94,110,-1,0,,,,,
108,108,94,106,-1,0,,,,,
109,109,97,108,-1,0,,,,,
110,110,98,119,-1,0,,,,,
111,111,98,110,-1,0,,,,,
112,112,98,113,-1,0,,,,,
113,113,99,118,-1,0,,,,,
114,114,99,114,-1,0,,,,,
115,115,100,113,-1,0,,,,,
116,116,103,116,-1,0,,,,,
117,117,103,112,-1,0,,,,,
118,118,107,117,-1,0,,,,,
119,119,108,122,-1,0,,,,,
120,120,108,127,-1,0,,,,,
121,121,111,123,-1,0,,,,,
122,122,113,131,-1,0,,,,,
123,123,114,131,-1,0,,,,,
124,124,115,126,-1,0,,,,,
125,125,116,128,1,1,2.0,77.0,116.0,116.0,1.0
126,126,119,132,-1,0,,,,,
127,127,119,136,-1,0,,,,,
128,128,122,137,-1,0,,,,,
129,129,126,143,-1,0,,,,,
130,130,127,141,-1,0,,,,,
131,131,128,143,-1,0,,,,,
132,132,130,144,-1,0,,,,,
133,133,133,145,-1,0,,,,,
134,134,133,148,-1,0,,,,,
135,135,134,149,-1,0,,,,,
136,136,135,153,-1,0,,,,,
137,137,136,155,-1,0,,,,,
138,138,137,152,-1,0,,,,,
139,139,138,154,1,1,2.0,33.0,138.0,138.0,0.0
140,140,138,151,-1,0,,,,,
141,141,139,154,-1,0,,,,,
142,142,139,163,-1,0,,,,,
143,143,140,159,-1,0,,,,,
144,144,141,152,-1,0,,,,,
145,145,141,160,-1,0,,,,,
146,146,142,150,-1,0,,,,,
147,147,142,150,-1,0,,,,,
148,148,142,153,-1,0,,,,,
149,149,142,154,-1,0,,,,,
150,150,146,167,-1,0,,,,,
151,151,147,166,-1,0,,,,,
152,152,148,164,-1,0,,,,,
153,153,150,165,-1,0,,,,,
154,154,151,171,-1,0,,,,,
155,155,153,168,-1,0,,,,,
156,156,153,164,-1,0,,,,,
157,157,153,163,-1,0,,,,,
158,158,157,173,-1,0,,,,,
159,159,158,172,-1,0,,,,,
160,160,159,176,-1,0,,,,,
161,161,161,178,-1,0,,,,,
162,162,161,176,-1,0,,,,,
163,163,163,179,-1,0,,,,,
164,164,164,180,-1,0,,,,,
165,165,167,180,-1,0,,,,,
166,169,169,179,-1,0,,,,,
