,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
90,90,91,104,-1,0,,,,,
91,91,92,103,-1,0,,,,,
92,92,94,107,-1,0,,,,,
93,93,95,109,-1,0,,,,,
94,94,96,112,-1,0,,,,,
95,95,99,114,-1,0,,,,,
96,96,100,115,-1,0,,,,,
97,97,102,117,1,1,2.0,35.0,102.0,102.0,0.0
98,98,102,115,-1,0,,,,,
99,99,103,115,-1,0,,,,,
100,100,104,118,-1,0,,,,,
101,101,106,122,-1,0,,,,,
102,102,106,125,-1,0,,,,,
103,103,107,124,-1,0,,,,,
104,104,109,123,-1,0,,,,,
105,105,111,128,-1,0,,,,,
106,106,111,119,-1,0,,,,,
107,107,112,129,-1,0,,,,,
108,108,113,124,-1,0,,,,,
109,109,114,130,-1,0,,,,,
110,110,115,132,-1,0,,,,,
111,111,115,127,-1,0,,,,,
112,112,116,129,-1,0,,,,,
113,113,116,137,-1,0,,,,,
114,114,117,129,-1,0,,,,,
115,115,117,133,-1,0,,,,,
116,116,118,131,-1,0,,,,,
117,117,119,131,-1,0,,,,,
118,118,119,135,-1,0,,,,,
119,119,120,134,-1,0,,,,,
120,120,122,138,-1,0,,,,,
121,121,122,133,-1,0,,,,,
122,122,123,140,-1,0,,,,,
123,123,124,140,1,1,2.0,18.0,124.0,124.0,2.0
124,124,127,141,1,1,2.0,24.0,127.0,127.0,1.0
125,125,127,144,-1,0,,,,,
126,126,128,147,-1,0,,,,,
127,127,128,145,-1,0,,,,,
128,128,128,140,-1,0,,,,,
129,129,128,144,-1,0,,,,,
130,130,129,144,-1,0,,,,,
131,131,130,147,-1,0,,,,,
132,132,131,144,-1,0,,,,,
133,133,131,145,-1,0,,,,,
134,134,131,141,-1,0,,,,,
135,135,132,143,-1,0,,,,,
136,136,132,146,-1,0,,,,,
137,137,132,146,-1,0,,,,,
138,138,132,148,-1,0,,,,,
139,139,133,145,-1,0,,,,,
140,140,134,144,-1,0,,,,,
141,141,134,145,-1,0,,,,,
142,142,136,149,-1,0,,,,,
143,143,136,147,-1,0,,,,,
144,144,137,147,-1,0,,,,,
145,145,138,154,-1,0,,,,,
146,146,139,157,1,1,2.0,67.0,139.0,139.0,3.0
147,147,139,148,-1,0,,,,,
148,148,142,151,-1,0,,,,,
149,149,142,154,-1,0,,,,,
150,150,143,158,-1,0,,,,,
151,151,143,162,-1,0,,,,,
152,152,144,159,-1,0,,,,,
153,153,145,160,-1,0,,,,,
154,154,145,160,-1,0,,,,,
155,155,147,166,-1,0,,,,,
156,156,147,164,-1,0,,,,,
157,157,148,161,-1,0,,,,,
158,158,149,166,-1,0,,,,,
159,159,149,161,-1,0,,,,,
160,160,149,170,-1,0,,,,,
161,161,150,163,-1,0,,,,,
162,162,150,164,-1,0,,,,,
163,163,153,168,-1,0,,,,,
164,164,155,167,-1,0,,,,,
165,165,156,174,-1,0,,,,,
166,166,156,178,-1,0,,,,,
167,167,157,171,-1,0,,,,,
168,168,158,169,1,1,2.0,45.0,158.0,158.0,0.0
169,169,161,173,-1,0,,,,,
170,170,161,178,-1,0,,,,,
171,171,162,176,-1,0,,,,,
172,172,163,177,-1,0,,,,,
173,173,165,176,1,1,2.0,54.0,165.0,165.0,1.0
174,174,166,182,-1,0,,,,,
175,175,166,177,-1,0,,,,,
176,176,166,177,-1,0,,,,,
177,177,167,182,-1,0,,,,,
178,178,167,182,-1,0,,,,,
179,179,169,180,-1,0,,,,,
