,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
97,97,100,109,-1,1,1,3,5,0,-1,,,,,,
98,98,100,109,-1,1,1,3,5,0,-1,,,,,,
99,99,100,111,-1,1,1,3,5,0,-1,,,,,,
100,100,101,116,-1,1,1,3,5,0,-1,,,,,,
101,101,101,113,-1,1,1,3,5,0,-1,,,,,,
102,102,101,116,-1,1,1,3,5,0,-1,,,,,,
103,103,102,111,-1,1,1,3,5,0,-1,,,,,,
104,104,104,119,1,1,1,3,3,0,1,-2.0,17.0,,,,119.0
105,105,104,116,-1,1,1,2,3,0,0,,,,,,
106,106,105,116,1,1,1,2,2,0,1,-2.0,19.0,,,,116.0
107,107,105,125,-1,1,1,3,4,0,0,,,,,,
108,108,105,122,-1,1,1,3,4,0,0,,,,,,
109,109,107,117,1,1,1,3,2,0,2,-2.0,40.0,,,,117.0
110,110,108,121,1,1,1,3,3,0,1,-2.0,60.0,,,,121.0
111,111,109,118,1,1,1,3,2,0,2,-2.0,33.0,,,,118.0
112,112,111,130,-1,1,1,3,5,0,-1,,,,,,
113,113,112,129,-1,1,1,3,5,0,-1,,,,,,
114,114,119,134,1,1,1,3,2,0,2,-2.0,52.0,,,,134.0
115,115,119,138,1,1,1,3,3,0,1,-2.0,29.0,,,,138.0
116,116,119,133,1,1,1,3,2,0,2,-2.0,21.0,,,,133.0
117,117,120,130,1,1,1,3,1,0,3,2.0,40.0,129.0,129.0,0.0,
118,118,121,134,1,1,1,3,3,0,1,-2.0,25.0,,,,134.0
119,119,121,141,-1,1,1,4,6,0,-1,,,,,,
120,120,122,130,1,1,1,3,0,0,4,2.0,17.0,130.0,130.0,2.0,
121,121,122,135,-1,1,1,3,5,0,-1,,,,,,
122,122,123,135,-1,1,2,2,5,0,-1,,,,,,
123,123,123,133,1,1,2,2,2,0,2,-2.0,38.0,,,,133.0
124,124,125,140,-1,1,2,2,7,0,-3,,,,,,
125,125,125,135,-1,1,2,2,6,0,-2,,,,,,
126,126,129,138,-1,1,3,1,6,0,-2,,,,,,
127,127,131,142,-1,1,2,1,5,0,-2,,,,,,
128,128,131,142,-1,1,2,1,5,0,-2,,,,,,
129,129,132,149,-1,1,2,1,5,0,-2,,,,,,
130,130,132,152,-1,1,2,1,5,0,-2,,,,,,
131,131,133,143,-1,1,2,1,5,0,-2,,,,,,
132,132,133,145,-1,1,2,1,5,0,-2,,,,,,
133,133,133,144,-1,1,2,1,5,0,-2,,,,,,
134,134,135,150,1,1,2,1,1,0,2,-2.0,44.0,,,,150.0
135,135,135,144,1,1,2,1,1,0,2,2.0,21.0,143.0,143.0,1.0,
136,136,136,148,1,1,2,1,2,0,1,2.0,44.0,147.0,147.0,2.0,
137,137,137,157,-1,1,2,1,4,0,-1,,,,,,
138,138,138,161,-1,1,2,1,4,0,-1,,,,,,
139,139,138,153,-1,1,2,1,4,0,-1,,,,,,
140,140,139,155,-1,1,2,1,3,0,0,,,,,,
141,141,140,157,-1,1,3,0,3,0,0,,,,,,
142,142,142,154,-1,1,3,0,3,0,0,,,,,,
143,143,144,160,-1,1,2,0,2,0,0,,,,,,
144,144,144,157,-1,1,2,0,2,0,0,,,,,,
145,145,144,162,-1,1,2,0,2,0,0,,,,,,
146,146,147,165,1,1,3,0,2,0,1,2.0,53.0,165.0,165.0,1.0,
147,147,147,164,1,1,3,0,2,0,1,-2.0,24.0,,,,164.0
148,148,148,157,1,1,2,0,1,0,1,-2.0,73.0,,,,157.0
149,149,150,164,-1,1,2,0,2,0,0,,,,,,
150,150,151,163,1,1,2,0,1,0,1,-2.0,42.0,,,,163.0
151,151,153,164,-1,1,2,0,2,0,0,,,,,,
152,152,154,173,-1,1,2,1,4,0,-1,,,,,,
153,153,156,166,-1,1,2,0,4,0,-2,,,,,,
154,154,156,168,-1,1,2,1,4,0,-1,,,,,,
155,155,156,168,-1,1,2,1,4,0,-1,,,,,,
156,156,159,171,-1,1,2,1,3,0,0,,,,,,
157,157,159,168,-1,1,2,1,3,0,0,,,,,,
158,158,159,171,-1,1,2,1,3,0,0,,,,,,
159,160,161,176,-1,1,2,1,3,0,0,,,,,,
160,161,162,174,-1,1,2,1,3,0,0,,,,,,
161,162,163,177,-1,1,2,1,3,0,0,,,,,,
162,163,165,182,1,1,3,1,1,0,3,0.0,54.0,,,,
163,165,166,182,1,1,2,1,0,0,3,0.0,30.0,,,,
164,166,166,180,1,1,2,1,0,0,3,-2.0,15.0,,,,180.0
165,167,167,178,1,1,2,1,0,0,3,-2.0,42.0,,,,178.0
166,168,167,180,1,1,2,1,1,0,2,-2.0,38.0,,,,180.0
167,172,171,180,1,1,3,0,1,0,2,-2.0,78.0,,,,180.0
