,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
69,69,81,94,-1,1,1,2,4,0,-1,,,,,,
70,70,81,97,-1,1,1,2,4,0,-1,,,,,,
71,71,82,99,-1,1,1,2,4,0,-1,,,,,,
72,72,85,97,-1,1,1,2,3,0,0,,,,,,
73,73,89,101,1,1,2,2,0,0,4,2.0,65.0,100.0,100.0,0.0,
74,74,89,101,1,1,2,2,0,1,3,-2.0,56.0,,,,101.0
75,75,90,108,1,1,2,2,2,0,2,2.0,40.0,107.0,107.0,2.0,
76,76,91,110,1,1,2,2,3,0,1,-2.0,30.0,,,,110.0
77,77,92,103,1,1,2,2,2,0,2,-2.0,19.0,,,,103.0
78,78,92,111,-1,1,2,2,5,0,-1,,,,,,
79,79,92,106,1,1,2,2,3,0,1,-2.0,30.0,,,,106.0
80,80,94,106,1,1,3,1,3,0,1,-2.0,52.0,,,,106.0
81,81,95,111,-1,1,3,1,7,0,-3,,,,,,
82,82,96,115,-1,1,3,2,7,0,-2,,,,,,
83,83,97,109,-1,1,3,1,6,0,-2,,,,,,
84,84,97,107,-1,1,3,1,5,0,-1,,,,,,
85,85,98,107,-1,1,3,1,5,0,-1,,,,,,
86,86,99,116,-1,1,3,2,7,0,-2,,,,,,
87,87,100,112,-1,1,3,1,7,0,-3,,,,,,
88,88,100,115,-1,1,3,2,7,0,-2,,,,,,
89,89,101,112,-1,1,2,1,6,0,-3,,,,,,
90,90,108,125,1,1,2,1,1,0,2,-2.0,23.0,,,,125.0
91,91,110,123,1,1,2,1,1,0,2,-2.0,22.0,,,,123.0
92,92,111,120,1,1,2,1,0,0,3,-2.0,28.0,,,,120.0
93,93,112,127,-1,1,2,1,3,0,0,,,,,,
94,94,112,123,1,1,2,1,1,0,2,-2.0,35.0,,,,123.0
95,95,112,125,-1,1,2,1,3,0,0,,,,,,
96,96,114,127,-1,1,2,1,4,0,-1,,,,,,
97,97,115,134,-1,1,2,1,4,0,-1,,,,,,
98,98,115,134,-1,1,2,1,4,0,-1,,,,,,
99,99,116,128,-1,1,2,1,4,0,-1,,,,,,
100,100,120,132,-1,1,2,1,4,0,-1,,,,,,
101,101,120,138,-1,1,2,1,4,0,-1,,,,,,
102,102,121,137,-1,1,2,1,3,0,0,,,,,,
103,103,121,133,-1,1,2,1,3,0,0,,,,,,
104,104,121,136,-1,1,2,1,3,0,0,,,,,,
105,105,121,140,1,1,2,2,3,0,1,-2.0,60.0,,,,140.0
106,106,122,139,1,1,2,2,3,0,1,-2.0,35.0,,,,139.0
107,107,124,133,1,1,2,1,1,0,2,2.0,64.0,132.0,132.0,1.0,
108,108,124,145,-1,1,2,2,4,0,0,,,,,,
109,109,125,143,-1,1,2,2,4,0,0,,,,,,
110,110,130,143,1,1,3,1,3,0,1,-2.0,74.0,,,,143.0
111,111,130,148,1,1,3,2,4,0,1,2.0,22.0,148.0,148.0,2.0,
112,112,132,146,1,1,3,2,4,0,1,-2.0,34.0,,,,146.0
113,113,133,149,-1,1,2,2,5,0,-1,,,,,,
114,114,133,150,-1,1,2,2,5,0,-1,,,,,,
115,115,133,143,1,1,2,1,2,0,1,-2.0,67.0,,,,143.0
116,116,133,146,-1,1,2,2,4,0,0,,,,,,
117,117,135,144,-1,1,2,1,4,0,-1,,,,,,
118,118,137,146,-1,1,2,2,4,0,0,,,,,,
119,119,138,153,-1,1,2,2,6,0,-2,,,,,,
120,120,139,154,-1,1,2,2,6,0,-2,,,,,,
121,121,139,159,-1,1,2,2,6,0,-2,,,,,,
122,122,139,151,-1,1,2,2,6,0,-2,,,,,,
123,123,140,159,-1,1,2,2,5,0,-1,,,,,,
124,124,140,154,-1,1,2,2,5,0,-1,,,,,,
125,125,143,158,-1,1,2,2,4,0,0,,,,,,
126,126,143,152,-1,1,2,2,4,0,0,,,,,,
127,127,146,166,1,1,2,2,2,0,2,-2.0,42.0,,,,166.0
128,128,147,158,1,1,2,2,1,0,3,-2.0,39.0,,,,158.0
129,129,147,159,1,1,2,2,2,0,2,-2.0,27.0,,,,159.0
130,130,148,164,1,1,3,1,3,0,1,-2.0,21.0,,,,164.0
131,131,150,168,-1,1,2,1,4,0,-1,,,,,,
132,132,150,172,-1,1,2,2,4,0,0,,,,,,
133,133,151,167,-1,1,2,1,4,0,-1,,,,,,
134,134,151,164,1,1,2,1,2,0,1,-2.0,31.0,,,,164.0
135,135,152,157,1,1,2,1,0,0,3,-2.0,37.0,,,,157.0
136,136,152,171,-1,1,2,2,6,0,-2,,,,,,
137,137,153,171,-1,1,2,2,6,0,-2,,,,,,
138,138,154,163,-1,1,2,1,3,0,0,,,,,,
139,139,154,166,-1,1,2,1,5,0,-2,,,,,,
140,140,157,173,-1,1,2,2,6,0,-2,,,,,,
141,141,158,170,-1,1,2,1,5,0,-2,,,,,,
142,142,159,170,-1,1,2,1,4,0,-1,,,,,,
143,143,159,180,-1,1,2,2,4,0,0,,,,,,
144,144,160,173,1,1,2,2,3,0,1,-2.0,50.0,,,,173.0
145,145,160,172,1,1,2,2,3,0,1,2.0,8.0,171.0,171.0,0.0,
146,146,163,175,-1,1,2,2,5,0,-1,,,,,,
147,147,164,173,-1,1,2,2,4,0,0,,,,,,
148,148,165,179,1,1,2,2,3,0,1,-2.0,55.0,,,,179.0
149,149,165,173,1,1,2,2,2,0,2,-2.0,45.0,,,,173.0
150,150,166,182,-1,1,3,1,5,0,-1,,,,,,
151,151,166,179,-1,1,3,1,4,0,0,,,,,,
152,152,166,180,-1,1,3,1,5,0,-1,,,,,,
153,154,168,182,-1,1,3,1,4,0,0,,,,,,
