,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
32,32,36,53,1,1,0,1,0,0,1,2.0,48.0,52.0,52.0,0.0,
33,33,39,47,-1,1,0,0,0,0,0,,,,,,
34,34,39,54,-1,1,0,1,1,0,0,,,,,,
35,35,41,60,1,1,0,5,1,0,4,-2.0,47.0,,,,60.0
36,36,42,53,1,1,0,1,0,0,1,2.0,25.0,52.0,52.0,1.0,
37,37,44,60,1,1,1,4,2,0,3,-2.0,19.0,,,,60.0
38,38,45,56,1,1,1,3,2,0,2,-2.0,22.0,,,,56.0
39,39,45,62,-1,1,1,4,5,0,0,,,,,,
40,40,45,56,1,1,1,3,2,1,1,-2.0,69.0,,,,56.0
41,41,48,61,-1,1,1,4,6,0,-1,,,,,,
42,42,48,61,-1,1,1,4,6,0,-1,,,,,,
43,43,48,61,-1,1,1,4,6,0,-1,,,,,,
44,44,48,70,-1,1,1,4,6,0,-1,,,,,,
45,45,49,60,1,1,1,4,4,0,1,-2.0,29.0,,,,60.0
46,46,49,62,-1,1,1,4,7,0,-2,,,,,,
47,47,51,67,-1,1,2,3,7,0,-2,,,,,,
48,48,51,64,-1,1,2,3,7,0,-2,,,,,,
49,49,51,65,-1,1,2,3,7,0,-2,,,,,,
50,50,51,67,-1,1,2,3,7,0,-2,,,,,,
51,51,55,81,-1,1,1,2,5,0,-2,,,,,,
52,52,56,73,-1,1,1,2,5,0,-2,,,,,,
53,53,57,70,-1,1,1,2,3,0,0,,,,,,
54,54,57,70,-1,1,1,2,3,0,0,,,,,,
55,55,58,71,-1,1,1,2,3,0,0,,,,,,
56,56,60,78,-1,1,1,2,3,0,0,,,,,,
57,57,60,76,-1,1,1,2,3,0,0,,,,,,
58,58,63,72,1,1,1,2,0,0,3,2.0,20.0,71.0,71.0,2.0,
59,59,63,77,1,1,1,2,1,0,2,-2.0,117.0,,,,77.0
60,60,64,79,1,1,1,2,2,0,1,-2.0,52.0,,,,79.0
61,61,64,78,1,1,1,2,2,0,1,2.0,20.0,78.0,78.0,1.0,
62,62,66,80,-1,1,1,2,4,0,-1,,,,,,
63,63,68,85,-1,1,2,1,4,0,-1,,,,,,
64,64,68,81,-1,1,2,1,4,0,-1,,,,,,
65,65,72,82,-1,1,1,1,3,0,-1,,,,,,
66,66,73,88,-1,1,1,1,3,0,-1,,,,,,
67,67,73,88,-1,1,1,1,3,0,-1,,,,,,
68,68,73,94,1,1,1,3,3,0,1,2.0,37.0,93.0,93.0,2.0,
69,69,73,90,-1,1,1,1,3,0,-1,,,,,,
70,70,74,90,-1,1,1,1,3,0,-1,,,,,,
71,71,76,95,-1,1,1,3,4,0,0,,,,,,
72,72,77,90,-1,1,1,1,3,0,-1,,,,,,
73,73,77,89,-1,1,1,1,3,0,-1,,,,,,
74,74,80,96,1,1,2,1,1,0,2,-2.0,44.0,,,,96.0
75,75,80,94,1,1,2,1,0,0,3,-2.0,40.0,,,,94.0
76,76,80,94,1,1,2,1,0,1,2,-2.0,30.0,,,,94.0
77,77,81,92,1,1,2,1,0,0,3,2.0,38.0,91.0,91.0,3.0,
78,78,81,96,-1,1,2,1,4,0,-1,,,,,,
79,79,82,97,-1,1,2,1,5,0,-2,,,,,,
80,80,84,97,-1,1,2,1,5,0,-2,,,,,,
81,81,85,97,-1,1,2,1,5,0,-2,,,,,,
82,82,85,109,-1,1,2,1,5,0,-2,,,,,,
83,83,88,100,-1,1,2,1,5,0,-2,,,,,,
84,84,89,100,-1,1,2,1,5,0,-2,,,,,,
85,85,89,106,-1,1,2,1,5,0,-2,,,,,,
86,86,90,104,-1,1,2,1,5,0,-2,,,,,,
87,87,92,112,-1,1,2,1,4,0,-1,,,,,,
88,88,93,106,-1,1,2,1,4,0,-1,,,,,,
89,89,93,108,-1,1,2,1,4,0,-1,,,,,,
90,90,93,100,-1,1,2,1,4,0,-1,,,,,,
91,91,94,110,-1,1,1,1,3,0,-1,,,,,,
92,92,94,114,-1,1,1,1,3,0,-1,,,,,,
93,93,94,110,-1,1,1,1,3,0,-1,,,,,,
94,94,95,112,1,1,1,1,1,0,1,-2.0,38.0,,,,112.0
95,95,97,107,1,1,1,1,0,0,2,2.0,81.0,106.0,106.0,0.0,
96,96,98,115,1,1,2,1,2,0,1,-2.0,45.0,,,,115.0
97,97,98,111,1,1,2,1,1,0,2,-2.0,26.0,,,,111.0
98,98,98,109,1,1,2,1,1,0,2,-2.0,33.0,,,,109.0
99,99,98,116,-1,1,2,1,5,0,-2,,,,,,
100,100,99,114,-1,1,2,1,4,0,-1,,,,,,
101,101,100,111,1,1,2,1,2,0,1,-2.0,52.0,,,,111.0
102,102,100,112,-1,1,2,1,4,0,-1,,,,,,
103,103,100,111,-1,1,2,1,2,1,0,,,,,,
104,104,101,116,-1,1,3,0,6,0,-3,,,,,,
105,105,102,118,-1,1,3,0,6,0,-3,,,,,,
106,106,104,113,-1,1,3,0,5,0,-2,,,,,,
107,107,105,126,-1,1,3,0,6,0,-3,,,,,,
108,108,105,117,-1,1,3,0,6,0,-3,,,,,,
109,109,105,120,-1,1,3,0,6,0,-3,,,,,,
110,110,106,123,-1,1,3,0,6,0,-3,,,,,,
111,111,107,125,-1,1,2,0,5,0,-3,,,,,,
112,112,108,124,-1,1,2,0,5,0,-3,,,,,,
113,113,108,123,-1,1,2,0,5,0,-3,,,,,,
114,114,108,122,-1,1,2,0,5,0,-3,,,,,,
115,115,110,123,-1,1,2,0,4,0,-2,,,,,,
116,116,111,131,-1,1,2,1,4,0,-1,,,,,,
117,117,112,127,-1,1,2,0,2,0,0,,,,,,
118,118,114,131,1,1,2,1,1,0,2,2.0,31.0,130.0,130.0,1.0,
119,119,114,132,1,1,2,2,2,0,2,2.0,64.0,131.0,131.0,2.0,
120,120,114,125,1,1,2,0,1,0,1,-2.0,36.0,,,,125.0
121,121,115,126,-1,1,2,0,2,0,0,,,,,,
122,122,115,123,1,1,2,0,1,0,1,-2.0,21.0,,,,123.0
123,123,116,127,-1,1,2,0,2,0,0,,,,,,
124,124,119,129,-1,1,2,0,2,0,0,,,,,,
125,125,119,137,-1,1,2,2,4,0,0,,,,,,
126,126,121,142,-1,1,2,2,4,0,0,,,,,,
127,127,121,135,-1,1,2,2,4,0,0,,,,,,
128,128,121,134,-1,1,2,2,4,0,0,,,,,,
129,129,122,137,-1,1,2,2,4,0,0,,,,,,
130,130,122,132,1,1,2,2,3,0,1,-2.0,19.0,,,,132.0
131,131,124,140,-1,1,2,2,4,0,0,,,,,,
132,132,124,137,-1,1,2,2,4,0,0,,,,,,
133,133,124,139,-1,1,2,2,4,0,0,,,,,,
134,134,126,143,1,1,2,2,3,0,1,-2.0,119.0,,,,143.0
135,135,126,140,1,1,2,2,3,0,1,-2.0,57.0,,,,140.0
136,136,126,138,1,1,2,2,3,0,1,-2.0,77.0,,,,138.0
137,137,127,139,-1,1,2,2,4,0,0,,,,,,
138,138,129,140,-1,1,2,2,4,0,0,,,,,,
139,139,129,146,-1,1,2,3,6,0,-1,,,,,,
140,140,131,144,-1,1,3,0,5,0,-2,,,,,,
141,141,131,147,-1,1,3,1,5,0,-1,,,,,,
142,142,132,144,-1,1,2,0,4,0,-2,,,,,,
143,143,134,146,-1,1,2,1,3,0,0,,,,,,
144,144,135,148,-1,1,2,1,3,0,0,,,,,,
145,145,137,151,-1,1,2,1,3,0,0,,,,,,
146,146,137,156,-1,1,2,1,3,0,0,,,,,,
147,147,137,153,-1,1,2,1,3,0,0,,,,,,
148,148,139,151,1,1,2,1,2,0,1,-2.0,48.0,,,,151.0
149,149,139,147,1,1,2,1,2,0,1,-2.0,39.0,,,,147.0
150,150,142,155,-1,1,2,1,3,0,0,,,,,,
151,151,144,156,1,1,2,1,2,0,1,-2.0,40.0,,,,156.0
152,152,144,160,-1,1,2,1,3,0,0,,,,,,
153,153,144,157,-1,1,2,1,3,0,0,,,,,,
154,154,145,156,1,1,2,1,2,0,1,-2.0,43.0,,,,156.0
155,155,146,164,-1,1,2,1,4,0,-1,,,,,,
156,156,147,164,-1,1,2,1,4,0,-1,,,,,,
157,157,147,160,-1,1,2,1,4,0,-1,,,,,,
158,158,148,160,-1,1,2,1,3,0,0,,,,,,
159,159,148,163,-1,1,2,1,3,0,0,,,,,,
160,160,148,164,-1,1,2,1,3,0,0,,,,,,
161,161,148,164,-1,1,2,1,3,0,0,,,,,,
162,162,149,167,-1,1,2,1,3,0,0,,,,,,
163,163,149,164,-1,1,2,1,3,0,0,,,,,,
164,164,151,163,-1,1,2,1,3,0,0,,,,,,
165,165,151,166,-1,1,2,1,3,0,0,,,,,,
166,166,151,166,-1,1,2,1,3,0,0,,,,,,
167,167,151,160,-1,1,2,1,3,0,0,,,,,,
168,168,152,162,1,1,2,1,2,0,1,2.0,41.0,162.0,162.0,1.0,
169,169,154,167,-1,1,2,1,3,0,0,,,,,,
170,170,156,169,1,1,2,2,3,0,1,-2.0,101.0,,,,169.0
171,171,158,171,1,1,2,3,2,0,3,-2.0,41.0,,,,171.0
172,172,159,173,1,1,2,3,3,0,2,-2.0,42.0,,,,173.0
173,173,160,172,1,1,2,3,3,0,2,-2.0,14.0,,,,172.0
174,174,161,172,1,1,2,3,3,0,2,-2.0,40.0,,,,172.0
175,175,161,174,-1,1,2,3,6,0,-1,,,,,,
176,176,163,174,-1,1,2,2,5,0,-1,,,,,,
177,177,163,179,-1,1,2,2,5,0,-1,,,,,,
178,178,163,176,-1,1,2,2,5,0,-1,,,,,,
179,179,165,178,-1,1,2,2,5,0,-1,,,,,,
180,180,166,181,-1,1,2,2,5,0,-1,,,,,,
181,181,167,178,-1,1,2,2,5,0,-1,,,,,,
