,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
74,74,73,86,-1,1,1,1,2,0,0,,,,,,
75,75,74,89,-1,1,1,1,2,0,0,,,,,,
76,76,74,87,-1,1,1,1,2,0,0,,,,,,
77,77,76,94,1,1,1,3,2,0,2,2.0,41.0,93.0,93.0,3.0,
78,78,76,92,1,1,1,2,2,0,1,2.0,50.0,91.0,91.0,1.0,
79,79,77,92,1,1,1,2,2,0,1,2.0,53.0,91.0,91.0,2.0,
80,80,77,94,-1,1,1,3,4,0,0,,,,,,
81,81,78,93,-1,1,1,2,4,0,-1,,,,,,
82,82,78,94,-1,1,1,3,4,0,0,,,,,,
83,83,79,95,-1,1,1,3,5,0,-1,,,,,,
84,84,81,97,1,1,1,4,4,0,1,-2.0,19.0,,,,97.0
85,85,82,95,1,1,3,1,3,0,1,-2.0,82.0,,,,95.0
86,86,84,96,-1,1,3,1,4,0,0,,,,,,
87,87,85,96,-1,1,3,1,4,0,0,,,,,,
88,88,85,102,-1,1,3,2,5,0,0,,,,,,
89,89,86,102,-1,1,4,1,5,0,0,,,,,,
90,90,86,100,-1,1,4,1,5,0,0,,,,,,
91,91,86,97,1,1,4,1,4,0,1,-2.0,36.0,,,,97.0
92,92,87,101,-1,1,4,1,6,0,-1,,,,,,
93,93,90,102,-1,1,4,1,6,0,-1,,,,,,
94,94,93,110,-1,1,2,1,4,0,-1,,,,,,
95,95,94,109,-1,1,1,1,3,0,-1,,,,,,
96,96,95,111,-1,1,1,1,3,0,-1,,,,,,
97,97,96,107,-1,1,1,1,2,0,0,,,,,,
98,98,97,103,-1,1,1,1,2,0,0,,,,,,
99,99,99,111,1,1,1,1,0,0,2,-2.0,43.0,,,,111.0
100,100,99,110,1,1,1,1,0,0,2,-2.0,75.0,,,,110.0
101,101,99,115,-1,1,1,1,2,0,0,,,,,,
102,102,101,118,-1,1,2,0,2,0,0,,,,,,
103,103,101,114,-1,1,2,0,2,0,0,,,,,,
104,104,101,114,-1,1,2,0,2,0,0,,,,,,
105,105,101,108,1,1,2,0,0,0,2,-2.0,19.0,,,,108.0
106,106,101,113,-1,1,2,0,3,0,-1,,,,,,
107,107,102,119,-1,1,2,0,3,0,-1,,,,,,
108,108,103,114,-1,1,2,0,3,0,-1,,,,,,
109,109,103,119,-1,1,2,0,3,0,-1,,,,,,
110,110,105,128,-1,1,2,0,3,0,-1,,,,,,
111,111,106,116,-1,1,2,0,3,0,-1,,,,,,
112,112,106,120,-1,1,2,0,3,0,-1,,,,,,
113,113,106,121,-1,1,2,0,3,0,-1,,,,,,
114,114,106,119,-1,1,2,0,3,0,-1,,,,,,
115,115,108,130,1,1,2,2,3,0,1,-2.0,18.0,,,,130.0
116,116,112,122,1,1,2,0,0,0,2,-2.0,27.0,,,,122.0
117,117,113,124,1,1,2,0,1,0,1,-2.0,7.0,,,,124.0
118,118,113,126,-1,1,2,0,2,0,0,,,,,,
119,119,113,125,-1,1,2,0,2,0,0,,,,,,
120,120,113,127,-1,1,2,0,2,0,0,,,,,,
121,121,113,131,1,1,2,2,3,0,1,-2.0,60.0,,,,131.0
122,122,114,127,-1,1,2,0,2,0,0,,,,,,
123,123,117,136,1,1,2,3,4,0,1,-2.0,52.0,,,,136.0
124,124,118,129,-1,1,2,0,2,0,0,,,,,,
125,125,118,135,1,1,2,3,4,0,1,2.0,28.0,135.0,135.0,0.0,
126,126,119,129,-1,1,2,0,2,0,0,,,,,,
127,127,120,128,-1,1,2,0,2,0,0,,,,,,
128,128,123,133,1,1,2,3,3,0,2,-2.0,28.0,,,,133.0
129,129,123,140,-1,1,2,3,6,0,-1,,,,,,
130,130,124,139,-1,1,2,3,6,0,-1,,,,,,
131,131,125,140,-1,1,2,3,5,0,0,,,,,,
132,132,128,138,-1,1,2,3,5,0,0,,,,,,
133,133,132,148,1,1,2,3,3,0,2,2.0,48.0,147.0,147.0,2.0,
134,134,134,147,1,1,2,3,2,0,3,2.0,26.0,146.0,146.0,1.0,
135,135,136,148,1,1,2,2,2,0,2,-2.0,28.0,,,,148.0
136,136,138,155,1,1,2,2,3,0,1,-2.0,48.0,,,,155.0
137,137,140,154,1,1,2,2,3,0,1,-2.0,32.0,,,,154.0
138,138,141,157,-1,1,2,2,5,0,-1,,,,,,
139,139,142,155,-1,1,3,1,4,0,0,,,,,,
140,140,143,153,1,1,3,1,3,0,1,-2.0,91.0,,,,153.0
141,141,144,155,-1,1,3,1,5,0,-1,,,,,,
142,142,144,150,1,1,3,1,3,0,1,-2.0,48.0,,,,150.0
143,143,147,159,-1,1,3,0,6,0,-3,,,,,,
144,144,147,163,-1,1,3,0,6,0,-3,,,,,,
145,145,148,158,-1,1,2,0,5,0,-3,,,,,,
146,146,150,168,-1,1,2,0,4,0,-2,,,,,,
147,147,150,166,-1,1,2,0,4,0,-2,,,,,,
148,148,151,165,-1,1,2,0,3,0,-1,,,,,,
149,149,152,169,-1,1,2,0,3,0,-1,,,,,,
150,150,152,163,-1,1,2,0,3,0,-1,,,,,,
151,151,155,174,1,1,2,1,1,0,2,2.0,48.0,173.0,173.0,0.0,
152,152,155,170,1,1,2,0,1,0,1,-2.0,32.0,,,,170.0
153,153,156,174,1,1,2,1,1,0,2,-2.0,32.0,,,,174.0
154,154,158,168,1,1,2,0,0,0,2,-2.0,32.0,,,,168.0
155,155,159,176,-1,1,2,1,4,0,-1,,,,,,
156,156,160,175,-1,1,2,1,4,0,-1,,,,,,
157,157,161,178,-1,1,2,1,4,0,-1,,,,,,
158,158,164,181,-1,1,3,0,4,0,-1,,,,,,
159,159,167,180,-1,1,3,0,4,0,-1,,,,,,
160,164,171,177,1,1,3,0,2,0,1,-2.0,27.0,,,,177.0
