,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
74,74,74,84,1,1,1,1,0,0,2,-2.0,63.0,,,,84.0
75,75,74,89,1,1,1,3,1,0,3,2.0,15.0,88.0,88.0,0.0,
76,76,75,92,1,1,1,3,2,0,2,-2.0,28.0,,,,92.0
77,77,78,94,1,1,1,4,3,0,2,2.0,36.0,94.0,94.0,3.0,
78,78,79,90,1,1,1,3,2,0,2,2.0,33.0,89.0,89.0,1.0,
79,79,80,92,1,1,1,3,3,0,1,-2.0,47.0,,,,92.0
80,80,80,101,-1,1,1,4,6,0,-1,,,,,,
81,81,80,93,-1,1,1,4,5,0,0,,,,,,
82,82,81,95,-1,1,1,4,6,0,-1,,,,,,
83,83,81,91,1,1,1,3,3,0,1,2.0,39.0,90.0,90.0,2.0,
84,84,81,96,-1,1,1,4,7,0,-2,,,,,,
85,85,81,99,-1,1,1,4,7,0,-2,,,,,,
86,86,83,92,-1,1,1,3,4,0,0,,,,,,
87,87,84,94,-1,1,1,4,6,0,-1,,,,,,
88,88,85,100,-1,1,2,3,6,0,-1,,,,,,
89,89,86,101,-1,1,2,3,6,0,-1,,,,,,
90,90,87,96,-1,1,4,1,6,0,-1,,,,,,
91,91,88,102,-1,1,4,1,6,0,-1,,,,,,
92,92,91,113,-1,1,1,1,3,0,-1,,,,,,
93,93,91,100,-1,1,1,1,3,0,-1,,,,,,
94,94,94,111,1,1,2,0,1,0,1,-2.0,27.0,,,,111.0
95,95,95,107,1,1,1,0,0,0,1,-2.0,28.0,,,,107.0
96,96,98,114,-1,1,1,0,2,0,-1,,,,,,
97,97,98,114,-1,1,1,0,2,0,-1,,,,,,
98,98,100,113,-1,1,1,0,2,0,-1,,,,,,
99,99,102,113,-1,1,1,0,2,0,-1,,,,,,
100,100,102,119,-1,1,1,0,2,0,-1,,,,,,
101,101,103,118,-1,1,1,0,2,0,-1,,,,,,
102,102,104,115,-1,1,2,0,2,0,0,,,,,,
103,103,104,122,-1,1,2,0,2,0,0,,,,,,
104,104,105,121,-1,1,2,0,2,0,0,,,,,,
105,105,106,120,-1,1,2,0,2,0,0,,,,,,
106,106,108,118,1,1,2,0,1,0,1,-2.0,25.0,,,,118.0
107,107,110,118,1,1,2,0,1,0,1,-2.0,23.0,,,,118.0
108,108,114,128,1,1,2,1,2,0,1,2.0,25.0,127.0,127.0,0.0,
109,109,115,127,-1,1,2,0,2,0,0,,,,,,
110,110,117,128,1,1,2,1,2,0,1,-2.0,38.0,,,,128.0
111,111,118,132,1,1,2,3,4,0,1,-2.0,47.0,,,,132.0
112,112,120,132,1,1,2,3,2,0,3,-2.0,46.0,,,,132.0
113,113,120,130,1,1,2,2,2,0,2,2.0,63.0,130.0,130.0,1.0,
114,114,120,131,1,1,2,2,3,0,1,2.0,30.0,130.0,130.0,2.0,
115,115,122,136,-1,1,2,3,6,0,-1,,,,,,
116,116,122,133,-1,1,2,3,6,0,-1,,,,,,
117,117,122,134,-1,1,2,3,6,0,-1,,,,,,
118,118,123,139,-1,1,3,2,6,0,-1,,,,,,
119,119,123,134,-1,1,3,2,6,0,-1,,,,,,
120,120,125,140,-1,1,3,2,6,0,-1,,,,,,
121,121,127,142,-1,1,3,2,6,0,-1,,,,,,
122,122,128,134,-1,1,2,2,5,0,-1,,,,,,
123,123,131,142,-1,1,2,0,2,0,0,,,,,,
124,124,132,146,-1,1,2,0,2,0,0,,,,,,
125,125,133,152,1,1,2,0,0,0,2,-2.0,15.0,,,,152.0
126,126,134,150,1,1,2,0,0,0,2,-2.0,31.0,,,,150.0
127,127,134,148,1,1,2,0,0,0,2,-2.0,24.0,,,,148.0
128,128,134,150,-1,1,2,0,1,1,0,,,,,,
129,129,135,155,-1,1,2,0,3,0,-1,,,,,,
130,130,137,146,1,1,2,0,0,0,2,-2.0,35.0,,,,146.0
131,131,137,151,-1,1,2,0,3,0,-1,,,,,,
132,132,138,149,-1,1,2,0,2,0,0,,,,,,
133,133,138,153,-1,1,2,0,4,0,-2,,,,,,
134,134,138,146,1,1,2,0,0,0,2,-2.0,48.0,,,,146.0
135,135,138,151,-1,1,2,0,4,0,-2,,,,,,
136,136,140,155,-1,1,2,0,5,0,-3,,,,,,
137,137,140,154,-1,1,2,0,5,0,-3,,,,,,
138,138,141,158,-1,1,2,0,5,0,-3,,,,,,
139,139,141,153,-1,1,2,0,5,0,-3,,,,,,
140,140,142,155,-1,1,2,0,5,0,-3,,,,,,
141,141,143,168,-1,1,2,2,5,0,-1,,,,,,
142,142,143,158,-1,1,2,0,5,0,-3,,,,,,
143,143,145,162,-1,1,2,0,5,0,-3,,,,,,
144,144,145,158,-1,1,2,0,5,0,-3,,,,,,
145,145,146,158,-1,1,2,0,5,0,-3,,,,,,
146,146,149,166,1,1,2,1,2,0,1,-2.0,44.0,,,,166.0
147,147,153,169,1,1,3,2,1,0,4,-2.0,42.0,,,,169.0
148,148,153,162,1,1,3,0,0,0,3,2.0,27.0,161.0,161.0,0.0,
149,149,153,162,1,1,3,0,0,1,2,-2.0,38.0,,,,162.0
150,150,153,160,1,1,3,0,0,0,3,-2.0,34.0,,,,160.0
151,151,155,175,-1,1,3,2,5,0,0,,,,,,
152,152,158,168,-1,1,3,1,4,0,0,,,,,,
153,153,158,169,1,1,3,2,4,0,1,-2.0,21.0,,,,169.0
154,154,158,167,-1,1,3,0,4,0,-1,,,,,,
155,155,158,172,-1,1,3,2,6,0,-1,,,,,,
156,156,159,173,-1,1,3,2,6,0,-1,,,,,,
157,157,161,182,-1,1,4,1,5,0,0,,,,,,
158,158,161,177,-1,1,4,1,5,0,0,,,,,,
159,159,162,180,-1,1,3,1,4,0,0,,,,,,
160,160,164,171,1,1,3,1,3,0,1,-2.0,27.0,,,,171.0
161,161,164,180,-1,1,3,1,4,0,0,,,,,,
162,162,166,176,-1,1,3,1,4,0,0,,,,,,
163,165,168,181,1,1,3,1,3,0,1,-2.0,13.0,,,,181.0
164,173,172,182,1,1,3,1,1,0,3,0.0,74.0,,,,
