,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
38,38,38,48,1,1,1,0,0,0,1,2.0,35.0,47.0,47.0,1.0,
39,39,39,59,1,1,1,4,2,0,3,-2.0,21.0,,,,59.0
40,40,40,53,-1,1,1,0,1,0,0,,,,,,
41,41,40,58,1,1,1,4,2,0,3,-2.0,53.0,,,,58.0
42,42,41,51,-1,1,1,0,1,0,0,,,,,,
43,43,41,57,1,1,1,3,2,0,2,-2.0,40.0,,,,57.0
44,44,43,58,1,1,1,4,3,0,2,-2.0,21.0,,,,58.0
45,45,43,52,-1,1,1,0,1,0,0,,,,,,
46,46,43,59,-1,1,1,4,5,0,0,,,,,,
47,47,43,51,-1,1,1,0,1,0,0,,,,,,
48,48,45,60,-1,1,2,3,6,0,-1,,,,,,
49,49,45,54,1,1,2,1,1,0,2,2.0,23.0,54.0,54.0,2.0,
50,50,45,61,-1,1,2,3,7,0,-2,,,,,,
51,51,47,58,1,1,2,3,4,0,1,-2.0,36.0,,,,58.0
52,52,48,64,-1,1,1,3,7,0,-3,,,,,,
53,53,49,58,1,1,2,2,3,0,1,-2.0,52.0,,,,58.0
54,54,49,59,-1,1,2,2,7,0,-3,,,,,,
55,55,52,63,-1,1,2,2,8,0,-4,,,,,,
56,56,53,71,-1,1,2,2,8,0,-4,,,,,,
57,57,54,71,-1,1,2,1,7,0,-4,,,,,,
58,58,54,68,-1,1,2,1,7,0,-4,,,,,,
59,59,54,73,-1,1,2,1,7,0,-4,,,,,,
60,60,56,69,-1,1,1,1,6,0,-4,,,,,,
61,61,57,71,-1,1,1,1,6,0,-4,,,,,,
62,62,57,78,-1,1,1,1,6,0,-4,,,,,,
63,63,58,71,-1,1,1,1,5,0,-3,,,,,,
64,64,59,71,1,1,1,1,1,0,1,2.0,42.0,70.0,70.0,3.0,
65,65,60,72,1,1,1,1,1,0,1,-2.0,28.0,,,,72.0
66,66,60,75,-1,1,1,1,2,0,0,,,,,,
67,67,63,77,-1,1,1,1,2,0,0,,,,,,
68,68,65,73,-1,1,1,1,2,0,0,,,,,,
69,69,66,83,-1,1,2,0,2,0,0,,,,,,
70,70,67,78,-1,1,2,0,2,0,0,,,,,,
71,71,68,80,-1,1,2,0,2,0,0,,,,,,
72,72,68,77,-1,1,2,0,2,0,0,,,,,,
73,73,68,82,-1,1,2,0,2,0,0,,,,,,
74,74,73,88,1,1,1,1,0,0,2,2.0,25.0,87.0,87.0,2.0,
75,75,74,91,1,1,1,1,1,0,1,-2.0,53.0,,,,91.0
76,76,75,87,1,1,1,1,0,0,2,2.0,27.0,86.0,86.0,1.0,
77,77,76,90,-1,1,1,1,2,0,0,,,,,,
78,78,77,95,1,1,2,2,3,0,1,-2.0,56.0,,,,95.0
79,79,83,101,-1,1,3,1,4,0,0,,,,,,
80,80,84,101,-1,1,3,1,4,0,0,,,,,,
81,81,84,99,-1,1,3,1,4,0,0,,,,,,
82,82,85,101,-1,1,3,1,4,0,0,,,,,,
83,83,86,97,-1,1,3,1,4,0,0,,,,,,
84,84,86,104,-1,1,3,1,4,0,0,,,,,,
85,85,86,98,-1,1,3,1,4,0,0,,,,,,
86,86,87,98,-1,1,2,1,3,0,0,,,,,,
87,87,87,100,-1,1,2,1,3,0,0,,,,,,
88,88,88,101,-1,1,1,1,2,0,0,,,,,,
89,89,90,102,-1,1,1,1,2,0,0,,,,,,
90,90,91,102,-1,1,1,1,2,0,0,,,,,,
91,91,91,105,-1,1,1,1,2,0,0,,,,,,
92,92,91,104,-1,1,1,1,2,0,0,,,,,,
93,93,94,106,1,1,2,0,1,0,1,-2.0,29.0,,,,106.0
94,94,95,108,-1,1,2,0,2,0,0,,,,,,
95,95,97,115,1,1,2,1,1,0,2,2.0,35.0,114.0,114.0,1.0,
96,96,98,110,1,1,2,1,1,0,2,-2.0,28.0,,,,110.0
97,97,99,115,1,1,2,1,2,0,1,2.0,65.0,114.0,114.0,2.0,
98,98,101,118,-1,1,2,1,4,0,-1,,,,,,
99,99,102,113,1,1,2,1,2,0,1,2.0,34.0,113.0,113.0,0.0,
100,100,102,116,-1,1,2,1,5,0,-2,,,,,,
101,101,102,116,-1,1,2,1,5,0,-2,,,,,,
102,102,102,113,-1,1,2,1,2,1,0,,,,,,
103,103,103,115,-1,1,2,1,3,0,0,,,,,,
104,104,104,110,1,1,2,1,1,0,2,-2.0,31.0,,,,110.0
105,105,104,121,-1,1,2,1,6,0,-3,,,,,,
106,106,105,123,-1,1,2,1,6,0,-3,,,,,,
107,107,105,122,-1,1,2,1,6,0,-3,,,,,,
108,108,105,117,-1,1,2,1,6,0,-3,,,,,,
109,109,106,121,-1,1,2,1,6,0,-3,,,,,,
110,110,108,120,-1,1,2,1,5,0,-2,,,,,,
111,111,109,115,-1,1,2,1,3,0,0,,,,,,
112,112,111,129,1,1,2,3,3,0,2,-2.0,28.0,,,,129.0
113,113,111,122,-1,1,2,1,3,0,0,,,,,,
114,114,115,129,1,1,2,0,0,0,2,-2.0,24.0,,,,129.0
115,115,115,126,1,1,2,0,0,0,2,-2.0,24.0,,,,126.0
116,116,115,132,-1,1,2,0,3,0,-1,,,,,,
117,117,115,130,-1,1,2,0,3,0,-1,,,,,,
118,118,116,132,-1,1,2,0,3,0,-1,,,,,,
119,119,116,131,-1,1,2,0,3,0,-1,,,,,,
120,120,117,132,-1,1,2,0,3,0,-1,,,,,,
121,121,117,131,-1,1,2,0,3,0,-1,,,,,,
122,122,118,135,-1,1,2,0,3,0,-1,,,,,,
123,123,119,134,-1,1,2,0,3,0,-1,,,,,,
124,124,119,130,-1,1,2,0,3,0,-1,,,,,,
125,125,122,134,-1,1,2,0,3,0,-1,,,,,,
126,126,123,138,-1,1,2,0,3,0,-1,,,,,,
127,127,123,134,-1,1,2,0,3,0,-1,,,,,,
128,128,124,133,-1,1,2,0,3,0,-1,,,,,,
129,129,124,133,-1,1,2,0,3,0,-1,,,,,,
130,130,125,139,-1,1,2,0,3,0,-1,,,,,,
131,131,126,139,-1,1,2,0,3,0,-1,,,,,,
132,132,126,144,-1,1,2,0,3,0,-1,,,,,,
133,133,128,141,-1,1,2,0,2,0,0,,,,,,
134,134,129,140,-1,1,2,0,2,0,0,,,,,,
135,135,132,145,1,1,2,0,0,0,2,-2.0,25.0,,,,145.0
136,136,133,148,1,1,2,0,1,0,1,-2.0,24.0,,,,148.0
137,137,133,148,-1,1,2,0,1,1,0,,,,,,
138,138,134,146,1,1,2,0,1,0,1,-2.0,28.0,,,,146.0
139,139,134,148,-1,1,2,0,2,0,0,,,,,,
140,140,135,147,-1,1,2,0,2,0,0,,,,,,
141,141,137,153,1,1,2,3,3,0,2,2.0,26.0,152.0,152.0,0.0,
142,142,139,158,1,1,2,3,4,0,1,-2.0,24.0,,,,158.0
143,143,139,152,-1,1,2,1,3,0,0,,,,,,
144,144,140,151,-1,1,2,1,3,0,0,,,,,,
145,145,140,155,1,1,2,3,4,0,1,-2.0,23.0,,,,155.0
146,146,141,149,-1,1,2,0,3,0,-1,,,,,,
147,147,141,153,1,1,2,3,3,0,2,-2.0,56.0,,,,153.0
148,148,141,156,-1,1,2,3,6,0,-1,,,,,,
149,149,141,157,-1,1,2,3,6,0,-1,,,,,,
150,150,144,158,-1,1,2,3,6,0,-1,,,,,,
151,151,144,158,-1,1,2,3,6,0,-1,,,,,,
152,152,144,160,-1,1,2,3,7,0,-2,,,,,,
153,153,145,157,-1,1,2,3,6,0,-1,,,,,,
154,154,147,167,-1,1,3,2,5,0,0,,,,,,
155,155,150,165,1,1,4,1,4,0,1,-2.0,41.0,,,,165.0
156,156,151,168,-1,1,4,1,5,0,0,,,,,,
157,157,155,169,1,1,3,1,3,0,1,-2.0,53.0,,,,169.0
158,158,155,166,1,1,3,1,3,0,1,-2.0,48.0,,,,166.0
159,159,156,177,-1,1,3,1,4,0,0,,,,,,
160,160,156,165,1,1,3,1,1,0,3,-2.0,14.0,,,,165.0
161,161,159,172,-1,1,3,1,4,0,0,,,,,,
162,162,159,170,-1,1,3,1,4,0,0,,,,,,
163,163,160,171,-1,1,3,1,4,0,0,,,,,,
164,164,160,175,-1,1,3,1,4,0,0,,,,,,
165,165,162,174,-1,1,3,1,4,0,0,,,,,,
166,166,165,177,-1,1,3,1,4,0,0,,,,,,
167,167,166,180,1,1,3,1,2,0,2,2.0,18.0,180.0,180.0,0.0,
168,168,169,182,1,1,3,1,2,0,2,0.0,32.0,,,,
