,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
131,131,139,153,-1,1,2,1,4,0,-1,,,,,,
132,132,141,157,-1,1,2,1,4,0,-1,,,,,,
133,133,142,153,-1,1,2,1,4,0,-1,,,,,,
134,134,142,153,-1,1,2,1,4,0,-1,,,,,,
135,135,143,159,-1,1,2,1,4,0,-1,,,,,,
136,136,145,166,1,1,2,3,3,0,2,-2.0,17.0,,,,166.0
137,137,145,156,-1,1,2,1,3,0,0,,,,,,
138,138,146,169,1,1,2,3,4,0,1,-2.0,31.0,,,,169.0
139,139,146,159,-1,1,2,1,3,0,0,,,,,,
140,140,147,163,1,1,2,3,3,0,2,2.0,51.0,162.0,162.0,1.0,
141,141,147,162,1,1,2,2,3,0,1,2.0,14.0,161.0,161.0,0.0,
142,142,149,169,1,1,3,2,3,0,2,-2.0,29.0,,,,169.0
143,143,149,166,1,1,3,2,2,0,3,-2.0,40.0,,,,166.0
144,144,150,163,1,1,3,2,1,0,4,-2.0,18.0,,,,163.0
145,145,151,163,1,1,3,2,1,0,4,-2.0,32.0,,,,163.0
146,146,152,166,1,1,4,1,4,0,1,-2.0,50.0,,,,166.0
147,147,154,167,-1,1,4,1,7,0,-2,,,,,,
148,148,155,167,-1,1,4,1,7,0,-2,,,,,,
149,149,156,170,-1,1,5,0,9,0,-4,,,,,,
150,150,156,170,-1,1,5,0,9,0,-4,,,,,,
151,151,157,172,-1,1,5,0,9,0,-4,,,,,,
152,152,159,182,-1,1,5,0,9,0,-4,,,,,,
153,153,161,175,-1,1,5,0,9,0,-4,,,,,,
154,154,161,182,-1,1,5,0,9,0,-4,,,,,,
155,155,161,178,-1,1,5,0,9,0,-4,,,,,,
156,156,161,174,-1,1,5,0,9,0,-4,,,,,,
157,157,161,175,-1,1,5,0,9,0,-4,,,,,,
158,158,162,180,-1,1,4,0,8,0,-4,,,,,,
159,159,163,176,-1,1,3,0,7,0,-4,,,,,,
160,160,164,175,-1,1,3,0,5,0,-2,,,,,,
161,162,164,176,-1,1,3,0,5,0,-2,,,,,,
162,164,165,175,-1,1,3,0,5,0,-2,,,,,,
163,165,167,178,1,1,3,0,2,0,1,-2.0,83.0,,,,178.0
