,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
70,70,85,104,-1,0,,,,,
71,71,87,102,-1,0,,,,,
72,72,89,107,-1,0,,,,,
73,73,90,107,-1,0,,,,,
74,74,91,109,-1,0,,,,,
75,75,92,106,-1,0,,,,,
76,76,92,106,-1,0,,,,,
77,77,93,110,-1,0,,,,,
78,78,94,106,-1,0,,,,,
79,79,94,108,-1,0,,,,,
80,80,94,109,-1,0,,,,,
81,81,95,102,-1,0,,,,,
82,82,95,110,-1,0,,,,,
83,83,96,109,-1,0,,,,,
84,84,97,114,-1,0,,,,,
85,85,97,109,-1,0,,,,,
86,86,98,116,-1,0,,,,,
87,87,98,113,-1,0,,,,,
88,88,99,110,-1,0,,,,,
89,89,99,116,-1,0,,,,,
90,90,101,116,1,1,2.0,28.0,101.0,101.0,3.0
91,91,101,110,-1,0,,,,,
92,92,102,115,-1,0,,,,,
93,93,103,118,1,1,2.0,85.0,103.0,103.0,1.0
94,94,104,123,-1,0,,,,,
95,95,105,109,-1,0,,,,,
96,96,105,126,-1,0,,,,,
97,97,106,119,-1,0,,,,,
98,98,112,132,-1,0,,,,,
99,99,112,127,-1,0,,,,,
100,100,113,130,-1,0,,,,,
101,101,114,129,-1,0,,,,,
102,102,114,129,-1,0,,,,,
103,103,115,127,-1,0,,,,,
104,104,115,130,-1,0,,,,,
105,105,116,132,-1,0,,,,,
106,106,120,137,-1,0,,,,,
107,107,120,136,-1,0,,,,,
108,108,120,136,-1,0,,,,,
109,109,120,138,-1,0,,,,,
110,110,122,134,-1,0,,,,,
111,111,124,139,-1,0,,,,,
112,112,124,138,-1,0,,,,,
113,113,124,137,-1,0,,,,,
114,114,127,140,-1,0,,,,,
115,115,127,140,-1,0,,,,,
116,116,128,140,-1,0,,,,,
117,117,128,143,-1,0,,,,,
118,118,128,141,-1,0,,,,,
119,119,130,150,-1,0,,,,,
120,120,134,149,-1,0,,,,,
121,121,138,149,-1,0,,,,,
122,122,141,154,1,1,2.0,54.0,141.0,141.0,0.0
123,123,143,156,-1,0,,,,,
124,124,143,160,-1,0,,,,,
125,125,143,161,-1,0,,,,,
126,126,144,162,1,1,2.0,41.0,144.0,144.0,2.0
127,127,144,159,-1,0,,,,,
128,128,146,158,-1,0,,,,,
129,129,148,160,-1,0,,,,,
130,130,148,165,-1,0,,,,,
131,131,148,162,-1,0,,,,,
132,132,149,166,-1,0,,,,,
133,133,153,168,-1,0,,,,,
134,134,153,169,-1,0,,,,,
135,135,154,168,-1,0,,,,,
136,136,155,171,-1,0,,,,,
137,137,155,169,-1,0,,,,,
138,138,156,170,-1,0,,,,,
139,139,156,169,-1,0,,,,,
140,140,157,166,-1,0,,,,,
141,141,159,172,-1,0,,,,,
142,142,161,171,-1,0,,,,,
143,144,167,178,-1,0,,,,,
