,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
92,92,86,98,1,1,1,2,1,0,2,2.0,26.0,97.0,97.0,2.0,
93,93,86,104,1,1,1,2,2,0,1,2.0,33.0,103.0,103.0,3.0,
94,94,87,102,1,1,1,2,2,0,1,-2.0,26.0,,,,102.0
95,95,88,100,1,1,1,2,2,0,1,-2.0,35.0,,,,100.0
96,96,88,97,1,1,1,2,1,0,2,2.0,54.0,96.0,96.0,1.0,
97,97,89,101,-1,1,1,2,4,0,-1,,,,,,
98,98,91,111,-1,1,2,1,5,0,-2,,,,,,
99,99,91,104,-1,1,2,1,4,0,-1,,,,,,
100,100,94,105,-1,1,3,0,5,0,-2,,,,,,
101,101,95,107,-1,1,3,0,5,0,-2,,,,,,
102,102,95,113,-1,1,3,0,5,0,-2,,,,,,
103,103,96,107,-1,1,3,0,5,0,-2,,,,,,
104,104,96,112,-1,1,3,0,5,0,-2,,,,,,
105,105,97,107,-1,1,2,0,4,0,-2,,,,,,
106,106,97,117,-1,1,2,0,4,0,-2,,,,,,
107,107,97,111,-1,1,2,0,4,0,-2,,,,,,
108,108,102,111,-1,1,1,0,2,0,-1,,,,,,
109,109,103,122,1,1,2,1,1,0,2,-2.0,39.0,,,,122.0
110,110,104,117,1,1,1,0,0,0,1,-2.0,43.0,,,,117.0
111,111,107,123,-1,1,1,1,2,0,0,,,,,,
112,112,107,121,1,1,1,1,1,0,1,-2.0,121.0,,,,121.0
113,113,108,118,1,1,2,0,1,0,1,-2.0,36.0,,,,118.0
114,114,108,118,-1,1,2,0,1,1,0,,,,,,
115,115,108,119,-1,1,2,0,2,0,0,,,,,,
116,116,110,121,-1,1,2,0,2,0,0,,,,,,
117,117,111,120,-1,1,2,0,2,0,0,,,,,,
118,118,112,121,-1,1,2,0,2,0,0,,,,,,
119,119,114,133,-1,1,2,0,4,0,-2,,,,,,
120,120,115,125,-1,1,2,0,4,0,-2,,,,,,
121,121,116,130,-1,1,2,0,4,0,-2,,,,,,
122,122,118,128,-1,1,2,0,3,0,-1,,,,,,
123,123,118,129,-1,1,2,0,3,0,-1,,,,,,
124,124,118,134,-1,1,2,0,3,0,-1,,,,,,
125,125,122,141,1,1,2,2,1,0,3,-2.0,40.0,,,,141.0
126,126,122,136,1,1,2,2,1,0,3,-2.0,32.0,,,,136.0
127,127,122,128,1,1,2,0,1,0,1,2.0,61.0,127.0,127.0,0.0,
128,128,122,147,1,1,2,3,4,0,1,-2.0,43.0,,,,147.0
129,129,124,133,1,1,3,0,1,0,2,-2.0,24.0,,,,133.0
130,130,125,138,1,1,3,1,3,0,1,2.0,117.0,137.0,137.0,2.0,
131,131,126,140,-1,1,3,1,4,0,0,,,,,,
132,132,126,144,-1,1,3,2,5,0,0,,,,,,
133,133,127,144,-1,1,3,2,5,0,0,,,,,,
134,134,128,143,-1,1,2,2,4,0,0,,,,,,
135,135,128,141,-1,1,2,1,3,0,0,,,,,,
136,136,129,146,-1,1,2,2,4,0,0,,,,,,
137,137,130,148,-1,1,2,2,5,0,-1,,,,,,
138,138,131,149,-1,1,2,2,5,0,-1,,,,,,
139,139,131,147,-1,1,2,2,4,0,0,,,,,,
140,140,132,142,-1,1,2,2,4,0,0,,,,,,
141,141,133,145,-1,1,2,2,4,0,0,,,,,,
142,142,137,151,1,1,3,1,3,0,1,2.0,25.0,151.0,151.0,1.0,
143,143,138,152,-1,1,2,1,3,0,0,,,,,,
144,144,138,155,-1,1,2,1,3,0,0,,,,,,
145,145,141,153,-1,1,2,1,3,0,0,,,,,,
146,146,146,161,1,1,2,1,2,0,1,-2.0,55.0,,,,161.0
147,147,147,160,1,1,2,1,2,0,1,-2.0,44.0,,,,160.0
148,148,150,166,1,1,2,2,3,0,1,-2.0,32.0,,,,166.0
149,149,152,163,-1,1,2,0,2,0,0,,,,,,
150,150,156,170,-1,1,2,1,3,0,0,,,,,,
151,151,156,166,1,1,2,1,2,0,1,-2.0,34.0,,,,166.0
152,152,157,168,-1,1,2,1,4,0,-1,,,,,,
153,153,157,176,-1,1,2,2,4,0,0,,,,,,
154,154,159,171,-1,1,2,1,4,0,-1,,,,,,
155,155,161,179,1,1,2,2,3,0,1,-2.0,30.0,,,,179.0
156,156,161,175,-1,1,2,1,3,0,0,,,,,,
157,157,161,169,-1,1,2,1,3,0,0,,,,,,
158,158,161,178,1,1,2,2,3,0,1,2.0,25.0,177.0,177.0,1.0,
159,159,163,172,1,1,2,1,2,0,1,-2.0,33.0,,,,172.0
160,161,167,174,1,1,2,1,1,0,2,-2.0,85.0,,,,174.0
161,162,167,182,-1,1,2,2,4,0,0,,,,,,
162,163,168,179,1,1,2,2,3,0,1,-2.0,20.0,,,,179.0
163,164,168,181,-1,1,2,2,5,0,-1,,,,,,
