,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
62,62,63,78,-1,1,1,1,2,0,0,,,,,,
63,63,64,78,-1,1,1,1,2,0,0,,,,,,
64,64,69,80,-1,1,1,1,2,0,0,,,,,,
65,65,71,84,-1,1,1,1,2,0,0,,,,,,
66,66,72,88,-1,1,1,1,2,0,0,,,,,,
67,67,73,89,1,1,2,1,2,0,1,2.0,129.0,88.0,88.0,2.0,
68,68,75,84,1,1,2,1,2,0,1,-2.0,40.0,,,,84.0
69,69,75,88,-1,1,2,1,3,0,0,,,,,,
70,70,76,91,-1,1,2,1,4,0,-1,,,,,,
71,71,76,92,-1,1,2,1,4,0,-1,,,,,,
72,72,77,90,-1,1,2,1,3,0,0,,,,,,
73,73,78,92,1,1,2,1,2,0,1,-2.0,43.0,,,,92.0
74,74,78,91,1,1,2,1,2,0,1,-2.0,35.0,,,,91.0
75,75,79,92,-1,1,2,1,3,0,0,,,,,,
76,76,79,91,1,1,2,1,2,0,1,-2.0,50.0,,,,91.0
77,77,80,97,-1,1,2,3,5,0,0,,,,,,
78,78,80,89,1,1,2,1,1,0,2,-2.0,34.0,,,,89.0
79,79,80,88,1,1,2,1,1,0,2,2.0,39.0,87.0,87.0,0.0,
80,80,81,96,-1,1,2,2,7,0,-3,,,,,,
81,81,82,95,-1,1,2,2,7,0,-3,,,,,,
82,82,83,102,-1,1,2,3,7,0,-2,,,,,,
83,83,84,95,-1,1,2,2,7,0,-3,,,,,,
84,84,85,98,-1,1,3,2,6,0,-1,,,,,,
85,85,85,98,-1,1,3,2,6,0,-1,,,,,,
86,86,85,99,-1,1,3,2,6,0,-1,,,,,,
87,87,86,97,-1,1,4,1,6,0,-1,,,,,,
88,88,86,107,-1,1,4,1,6,0,-1,,,,,,
89,89,87,102,-1,1,4,1,6,0,-1,,,,,,
90,90,88,107,-1,1,3,1,5,0,-1,,,,,,
91,91,89,104,-1,1,2,1,4,0,-1,,,,,,
92,92,89,104,-1,1,2,1,4,0,-1,,,,,,
93,93,90,105,-1,1,2,1,3,0,0,,,,,,
94,94,90,102,-1,1,2,1,3,0,0,,,,,,
95,95,91,103,-1,1,2,1,3,0,0,,,,,,
96,96,93,104,1,1,2,1,0,0,3,-2.0,57.0,,,,104.0
97,97,93,109,1,1,2,1,1,0,2,-2.0,93.0,,,,109.0
98,98,98,115,1,1,2,1,2,0,1,-2.0,15.0,,,,115.0
99,99,98,109,1,1,2,1,1,0,2,-2.0,34.0,,,,109.0
100,100,99,108,1,1,2,1,1,0,2,-2.0,73.0,,,,108.0
101,101,99,112,-1,1,2,1,4,0,-1,,,,,,
102,102,99,119,-1,1,2,1,5,0,-2,,,,,,
103,103,101,112,-1,1,2,1,4,0,-1,,,,,,
104,104,101,115,-1,1,2,1,4,0,-1,,,,,,
105,105,101,117,-1,1,2,1,5,0,-2,,,,,,
106,106,102,113,-1,1,2,1,4,0,-1,,,,,,
107,107,103,116,-1,1,2,1,5,0,-2,,,,,,
108,108,103,114,-1,1,2,1,4,0,-1,,,,,,
109,109,103,117,-1,1,2,1,5,0,-2,,,,,,
110,110,106,125,-1,1,2,1,4,0,-1,,,,,,
111,111,106,121,-1,1,2,1,4,0,-1,,,,,,
112,112,107,117,-1,1,2,1,4,0,-1,,,,,,
113,113,114,127,1,1,2,3,1,0,4,-2.0,65.0,,,,127.0
114,114,114,130,1,1,2,3,2,0,3,-2.0,18.0,,,,130.0
115,115,114,137,1,1,2,3,3,0,2,-2.0,20.0,,,,137.0
116,116,116,129,1,1,2,3,1,0,4,2.0,74.0,128.0,128.0,0.0,
117,117,116,130,1,1,2,3,2,0,3,-2.0,11.0,,,,130.0
118,118,117,129,1,1,2,3,1,0,4,-2.0,33.0,,,,129.0
119,119,118,131,-1,1,2,3,5,0,0,,,,,,
120,120,119,129,1,1,2,3,1,0,4,-2.0,31.0,,,,129.0
121,121,119,130,1,1,2,3,4,0,1,-2.0,43.0,,,,130.0
122,122,120,132,-1,1,2,3,7,0,-2,,,,,,
123,123,122,131,-1,1,2,3,7,0,-2,,,,,,
124,124,123,135,-1,1,2,3,7,0,-2,,,,,,
125,125,124,134,-1,1,2,3,7,0,-2,,,,,,
126,126,125,133,-1,1,2,3,7,0,-2,,,,,,
127,127,127,147,-1,1,3,2,8,0,-3,,,,,,
128,128,128,140,-1,1,4,1,7,0,-2,,,,,,
129,129,128,144,-1,1,4,1,7,0,-2,,,,,,
130,130,131,143,1,1,3,1,1,0,3,-2.0,18.0,,,,143.0
131,131,132,145,1,1,3,1,2,0,2,-2.0,70.0,,,,145.0
132,132,132,149,1,1,3,1,3,0,1,-2.0,75.0,,,,149.0
133,133,133,150,-1,1,3,1,4,0,0,,,,,,
134,134,134,148,1,1,3,1,3,0,1,-2.0,30.0,,,,148.0
135,135,135,148,1,1,3,1,3,0,1,-2.0,18.0,,,,148.0
136,136,138,150,-1,1,3,1,5,0,-1,,,,,,
137,137,140,158,-1,1,3,1,5,0,-1,,,,,,
138,138,141,151,-1,1,3,1,5,0,-1,,,,,,
139,139,141,154,-1,1,3,1,5,0,-1,,,,,,
140,140,142,151,-1,1,3,1,5,0,-1,,,,,,
141,141,143,158,-1,1,3,1,5,0,-1,,,,,,
142,142,143,162,-1,1,3,1,5,0,-1,,,,,,
143,143,144,158,-1,1,3,1,4,0,0,,,,,,
144,144,144,157,-1,1,3,1,4,0,0,,,,,,
145,145,145,157,-1,1,3,1,4,0,0,,,,,,
146,146,145,161,-1,1,3,1,4,0,0,,,,,,
147,147,146,157,1,1,3,1,3,0,1,-2.0,57.0,,,,157.0
148,148,148,164,-1,1,3,1,4,0,0,,,,,,
149,149,149,160,1,1,3,1,2,0,2,-2.0,71.0,,,,160.0
150,150,150,162,1,1,3,1,2,0,2,-2.0,42.0,,,,162.0
151,151,151,171,1,1,3,2,3,0,2,-2.0,109.0,,,,171.0
152,152,156,169,1,1,3,2,3,0,2,-2.0,23.0,,,,169.0
153,153,158,178,1,1,3,2,4,0,1,-2.0,51.0,,,,178.0
154,154,158,176,1,1,3,2,4,0,1,-2.0,53.0,,,,176.0
155,155,159,170,1,1,3,2,3,0,2,-2.0,53.0,,,,170.0
156,156,160,168,1,1,3,2,2,0,3,-2.0,8.0,,,,168.0
157,157,160,173,-1,1,3,2,6,0,-1,,,,,,
158,158,160,176,-1,1,3,2,6,0,-1,,,,,,
159,159,161,180,-1,1,3,2,7,0,-2,,,,,,
160,160,162,175,-1,1,3,2,5,0,0,,,,,,
161,161,163,176,1,1,3,2,4,0,1,-2.0,46.0,,,,176.0
162,162,164,174,1,1,3,2,4,0,1,-2.0,86.0,,,,174.0
163,163,165,181,-1,1,3,2,8,0,-3,,,,,,
164,167,173,182,1,1,3,2,4,0,1,0.0,49.0,,,,
