,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
83,83,88,99,1,1,2.0,46.0,88.0,88.0,3.0
84,84,89,100,-1,0,,,,,
85,85,91,106,-1,0,,,,,
86,86,91,107,-1,0,,,,,
87,87,92,109,-1,0,,,,,
88,88,92,104,-1,0,,,,,
89,89,92,103,-1,0,,,,,
90,90,92,101,-1,0,,,,,
91,91,93,106,-1,0,,,,,
92,92,94,108,-1,0,,,,,
93,93,95,113,-1,0,,,,,
94,94,96,104,-1,0,,,,,
95,95,97,107,-1,0,,,,,
96,96,98,113,-1,0,,,,,
97,97,98,113,-1,0,,,,,
98,98,99,109,-1,0,,,,,
99,99,99,109,-1,0,,,,,
100,100,100,108,-1,0,,,,,
101,101,102,117,-1,0,,,,,
102,102,102,114,-1,0,,,,,
103,103,103,115,-1,0,,,,,
104,104,104,119,-1,0,,,,,
105,105,107,117,-1,0,,,,,
106,106,108,122,-1,0,,,,,
107,107,110,120,-1,0,,,,,
108,108,111,120,-1,0,,,,,
109,109,112,127,-1,0,,,,,
110,110,112,129,-1,0,,,,,
111,111,112,126,-1,0,,,,,
112,112,113,126,1,1,2.0,29.0,113.0,113.0,0.0
113,113,114,130,-1,0,,,,,
114,114,114,123,-1,0,,,,,
115,115,114,126,-1,0,,,,,
116,116,115,133,-1,0,,,,,
117,117,115,134,-1,0,,,,,
118,118,116,124,-1,0,,,,,
119,119,117,123,-1,0,,,,,
120,120,118,134,-1,0,,,,,
121,121,118,132,-1,0,,,,,
122,122,118,134,-1,0,,,,,
123,123,119,134,-1,0,,,,,
124,124,120,133,-1,0,,,,,
125,125,120,136,-1,0,,,,,
126,126,121,136,-1,0,,,,,
127,127,122,129,-1,0,,,,,
128,128,122,136,-1,0,,,,,
129,129,122,140,-1,0,,,,,
130,130,122,138,-1,0,,,,,
131,131,124,139,-1,0,,,,,
132,132,125,140,-1,0,,,,,
133,133,126,143,-1,0,,,,,
134,134,126,138,-1,0,,,,,
135,135,127,140,-1,0,,,,,
136,136,127,142,-1,0,,,,,
137,137,128,145,-1,0,,,,,
138,138,129,141,-1,0,,,,,
139,139,129,140,-1,0,,,,,
140,140,130,142,-1,0,,,,,
141,141,130,143,-1,0,,,,,
142,142,130,140,-1,0,,,,,
143,143,132,147,-1,0,,,,,
144,144,132,150,-1,0,,,,,
145,145,133,146,-1,0,,,,,
146,146,134,154,-1,0,,,,,
147,147,136,149,1,1,2.0,47.0,136.0,136.0,1.0
148,148,138,152,-1,0,,,,,
149,149,138,159,-1,0,,,,,
150,150,138,154,-1,0,,,,,
151,151,138,152,-1,0,,,,,
152,152,139,155,-1,0,,,,,
153,153,142,156,-1,0,,,,,
154,154,142,158,-1,0,,,,,
155,155,143,154,-1,0,,,,,
156,156,143,152,-1,0,,,,,
157,157,146,161,1,1,2.0,35.0,146.0,146.0,2.0
158,158,147,161,-1,0,,,,,
159,159,148,162,-1,0,,,,,
160,160,151,161,-1,0,,,,,
161,161,151,170,-1,0,,,,,
162,162,151,161,-1,0,,,,,
163,163,152,172,-1,0,,,,,
164,164,155,167,-1,0,,,,,
165,165,155,167,-1,0,,,,,
166,166,156,175,-1,0,,,,,
167,167,156,176,-1,0,,,,,
168,168,157,173,-1,0,,,,,
169,169,157,177,-1,0,,,,,
170,170,158,169,-1,0,,,,,
171,171,161,178,-1,0,,,,,
172,172,162,177,-1,0,,,,,
173,173,163,175,-1,0,,,,,
174,174,163,178,-1,0,,,,,
175,175,163,173,-1,0,,,,,
176,176,164,181,-1,0,,,,,
177,177,166,181,-1,0,,,,,
178,178,169,179,-1,0,,,,,
179,179,169,180,-1,0,,,,,
