,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
35,35,39,51,-1,1,2,1,4,0,-1,,,,,,
36,36,39,49,-1,1,2,1,3,0,0,,,,,,
37,37,40,52,-1,1,2,1,6,0,-3,,,,,,
38,38,41,51,-1,1,2,1,4,0,-1,,,,,,
39,39,41,53,-1,1,2,1,6,0,-3,,,,,,
40,40,42,55,-1,1,2,2,6,0,-2,,,,,,
41,41,42,51,-1,1,2,1,4,0,-1,,,,,,
42,42,43,60,-1,1,2,3,6,0,-1,,,,,,
43,43,44,57,-1,1,1,3,5,0,-1,,,,,,
44,44,45,59,-1,1,1,3,5,0,-1,,,,,,
45,45,46,61,-1,1,0,3,4,0,-1,,,,,,
46,46,46,56,-1,1,0,3,4,0,-1,,,,,,
47,47,48,58,-1,1,1,2,4,0,-1,,,,,,
48,48,48,59,-1,1,1,2,4,0,-1,,,,,,
49,49,49,70,-1,1,1,2,3,0,0,,,,,,
50,50,49,59,-1,1,1,2,3,0,0,,,,,,
51,51,50,63,-1,1,1,2,3,0,0,,,,,,
52,52,50,68,-1,1,1,2,3,0,0,,,,,,
53,53,52,67,1,1,1,2,0,0,3,-2.0,33.0,,,,67.0
54,54,53,61,1,1,1,2,0,0,3,-2.0,17.0,,,,61.0
55,55,54,72,1,1,1,2,2,0,1,2.0,53.0,71.0,71.0,0.0,
56,56,55,68,1,1,1,2,2,0,1,-2.0,39.0,,,,68.0
57,57,55,66,1,1,1,2,1,0,2,-2.0,35.0,,,,66.0
58,58,56,69,-1,1,1,2,4,0,-1,,,,,,
59,59,56,71,-1,1,1,2,4,0,-1,,,,,,
60,60,57,65,1,1,1,2,1,0,2,-2.0,22.0,,,,65.0
61,61,57,72,-1,1,1,2,5,0,-2,,,,,,
62,62,59,74,-1,1,1,2,6,0,-3,,,,,,
63,63,59,71,-1,1,1,2,5,0,-2,,,,,,
64,64,59,72,-1,1,1,2,5,0,-2,,,,,,
65,65,59,70,-1,1,1,2,5,0,-2,,,,,,
66,66,60,68,-1,1,1,2,4,0,-1,,,,,,
67,67,62,77,-1,1,1,2,5,0,-2,,,,,,
68,68,63,76,-1,1,1,2,5,0,-2,,,,,,
69,69,64,81,-1,1,1,2,5,0,-2,,,,,,
70,70,65,76,-1,1,1,2,5,0,-2,,,,,,
71,71,65,78,-1,1,1,2,5,0,-2,,,,,,
72,72,65,80,-1,1,1,2,5,0,-2,,,,,,
73,73,66,75,-1,1,1,2,4,0,-1,,,,,,
74,74,69,82,1,1,1,3,1,0,3,2.0,32.0,81.0,81.0,2.0,
75,75,69,85,1,1,1,4,2,0,3,-2.0,93.0,,,,85.0
76,76,71,83,1,1,2,3,2,0,3,-2.0,19.0,,,,83.0
77,77,72,85,1,1,1,3,2,0,2,-2.0,35.0,,,,85.0
78,78,73,88,-1,1,1,3,4,0,0,,,,,,
79,79,73,86,-1,1,1,3,4,0,0,,,,,,
80,80,76,94,-1,1,1,3,4,0,0,,,,,,
81,81,78,96,-1,1,1,3,4,0,0,,,,,,
82,82,79,96,-1,1,2,2,4,0,0,,,,,,
83,83,79,92,-1,1,2,2,4,0,0,,,,,,
84,84,80,91,-1,1,2,2,4,0,0,,,,,,
85,85,80,95,-1,1,2,2,4,0,0,,,,,,
86,86,81,94,-1,1,2,2,4,0,0,,,,,,
87,87,81,95,-1,1,2,2,4,0,0,,,,,,
88,88,82,97,-1,1,1,2,3,0,0,,,,,,
89,89,82,101,-1,1,1,2,3,0,0,,,,,,
90,90,82,99,-1,1,1,2,3,0,0,,,,,,
91,91,84,94,1,1,1,2,2,0,1,-2.0,44.0,,,,94.0
92,92,85,103,-1,1,1,2,3,0,0,,,,,,
93,93,85,100,-1,1,1,2,3,0,0,,,,,,
94,94,86,98,1,1,1,2,1,0,2,2.0,51.0,97.0,97.0,1.0,
95,95,88,104,1,1,1,2,2,0,1,-2.0,25.0,,,,104.0
96,96,89,103,1,1,1,2,2,0,1,-2.0,43.0,,,,103.0
97,97,90,104,-1,1,1,2,3,0,0,,,,,,
98,98,90,105,-1,1,1,2,4,0,-1,,,,,,
99,99,91,102,1,1,1,2,2,0,1,-2.0,30.0,,,,102.0
100,100,92,105,-1,1,1,2,5,0,-2,,,,,,
101,101,93,106,-1,1,1,2,5,0,-2,,,,,,
102,102,94,103,-1,1,1,2,3,0,0,,,,,,
103,103,94,110,-1,1,1,3,5,0,-1,,,,,,
104,104,94,106,-1,1,1,2,5,0,-2,,,,,,
105,105,95,109,-1,1,2,1,4,0,-1,,,,,,
106,106,97,116,-1,1,2,2,4,0,0,,,,,,
107,107,97,115,-1,1,2,2,4,0,0,,,,,,
108,108,98,110,-1,1,1,2,3,0,0,,,,,,
109,109,98,111,-1,1,1,2,3,0,0,,,,,,
110,110,99,114,-1,1,1,2,3,0,0,,,,,,
111,111,102,112,-1,1,1,2,3,0,0,,,,,,
112,112,102,119,-1,1,1,2,3,0,0,,,,,,
113,113,104,116,1,1,1,2,1,0,2,-2.0,47.0,,,,116.0
114,114,105,115,1,1,1,2,0,0,3,-2.0,85.0,,,,115.0
115,115,105,121,1,1,1,3,2,0,2,-2.0,51.0,,,,121.0
116,116,106,120,1,1,1,3,2,0,2,-2.0,83.0,,,,120.0
117,117,106,114,1,1,1,2,0,0,3,2.0,54.0,114.0,114.0,2.0,
118,118,108,122,-1,1,1,3,5,0,-1,,,,,,
119,119,108,124,-1,1,1,3,5,0,-1,,,,,,
120,120,108,116,1,1,1,2,2,0,1,-2.0,29.0,,,,116.0
121,121,109,124,-1,1,1,3,6,0,-2,,,,,,
122,122,109,121,-1,1,1,3,5,0,-1,,,,,,
123,123,109,122,-1,1,1,3,6,0,-2,,,,,,
124,124,109,118,-1,1,1,2,4,0,-1,,,,,,
125,125,112,126,-1,1,1,3,6,0,-2,,,,,,
126,126,116,135,-1,1,1,2,4,0,-1,,,,,,
127,127,117,129,1,1,1,2,2,0,1,2.0,37.0,128.0,128.0,0.0,
128,128,120,129,1,1,1,2,2,0,1,-2.0,52.0,,,,129.0
129,129,121,138,1,1,1,3,3,0,1,-2.0,71.0,,,,138.0
130,130,121,140,-1,1,1,3,4,0,0,,,,,,
131,131,122,136,1,1,1,3,2,0,2,-2.0,28.0,,,,136.0
132,132,123,141,-1,1,1,3,4,0,0,,,,,,
133,133,124,142,-1,1,1,3,4,0,0,,,,,,
134,134,124,140,-1,1,1,3,4,0,0,,,,,,
135,135,124,141,-1,1,1,3,4,0,0,,,,,,
136,136,129,140,-1,1,2,1,3,0,0,,,,,,
137,137,132,149,1,1,2,1,2,0,1,2.0,51.0,149.0,149.0,1.0,
138,138,132,145,1,1,2,1,2,0,1,-2.0,24.0,,,,145.0
139,139,133,145,1,1,2,1,2,0,1,-2.0,43.0,,,,145.0
140,140,134,148,-1,1,2,1,4,0,-1,,,,,,
141,141,135,152,-1,1,2,2,5,0,-1,,,,,,
142,142,136,149,-1,1,2,1,4,0,-1,,,,,,
143,143,136,145,1,1,2,1,2,0,1,-2.0,47.0,,,,145.0
144,144,136,148,-1,1,2,1,5,0,-2,,,,,,
145,145,137,149,-1,1,2,1,4,0,-1,,,,,,
146,146,138,154,-1,1,2,2,5,0,-1,,,,,,
147,147,139,159,-1,1,2,2,4,0,0,,,,,,
148,148,140,154,-1,1,2,2,4,0,0,,,,,,
149,149,140,152,-1,1,2,2,4,0,0,,,,,,
150,150,142,158,-1,1,2,2,4,0,0,,,,,,
151,151,144,155,-1,1,2,2,4,0,0,,,,,,
152,152,144,153,-1,1,2,2,4,0,0,,,,,,
153,153,145,160,-1,1,2,2,4,0,0,,,,,,
154,154,147,160,1,1,2,2,1,0,3,-2.0,38.0,,,,160.0
155,155,147,161,1,1,2,2,2,0,2,-2.0,24.0,,,,161.0
156,156,147,156,1,1,2,2,1,0,3,-2.0,39.0,,,,156.0
157,157,148,162,-1,1,2,2,4,0,0,,,,,,
158,158,149,164,-1,1,3,1,4,0,0,,,,,,
159,159,150,171,1,1,2,2,3,0,1,2.0,22.0,170.0,170.0,0.0,
160,160,151,159,1,1,2,1,1,0,2,-2.0,29.0,,,,159.0
161,161,151,165,-1,1,2,1,4,0,-1,,,,,,
162,162,152,166,-1,1,2,1,4,0,-1,,,,,,
163,163,153,168,-1,1,2,2,4,0,0,,,,,,
164,164,153,170,-1,1,2,2,4,0,0,,,,,,
165,165,153,167,-1,1,2,2,4,0,0,,,,,,
166,166,153,168,-1,1,2,2,4,0,0,,,,,,
167,167,154,168,-1,1,2,2,4,0,0,,,,,,
168,168,156,173,-1,1,2,2,5,0,-1,,,,,,
169,169,158,176,-1,1,2,2,4,0,0,,,,,,
170,170,159,171,1,1,2,2,3,0,1,-2.0,33.0,,,,171.0
171,171,159,175,-1,1,2,2,5,0,-1,,,,,,
172,172,159,174,-1,1,2,2,5,0,-1,,,,,,
173,173,160,173,-1,1,2,2,4,0,0,,,,,,
174,174,160,177,-1,1,2,2,4,0,0,,,,,,
175,175,162,178,1,1,2,2,2,0,2,-2.0,52.0,,,,178.0
176,176,163,177,1,1,2,2,2,0,2,-2.0,40.0,,,,177.0
177,177,164,179,-1,1,2,2,4,0,0,,,,,,
178,179,167,182,-1,1,3,1,4,0,0,,,,,,
