,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
98,98,102,117,-1,0,,,,,
99,99,104,119,-1,0,,,,,
100,100,104,121,-1,0,,,,,
101,101,105,116,-1,0,,,,,
102,102,106,120,-1,0,,,,,
103,103,106,115,-1,0,,,,,
104,104,107,121,-1,0,,,,,
105,105,108,121,-1,0,,,,,
106,106,108,124,-1,0,,,,,
107,107,108,122,-1,0,,,,,
108,108,109,126,-1,0,,,,,
109,109,109,127,-1,0,,,,,
110,110,111,121,-1,0,,,,,
111,111,111,123,-1,0,,,,,
112,112,112,128,-1,0,,,,,
113,113,113,127,-1,0,,,,,
114,114,113,125,-1,0,,,,,
115,115,118,134,1,1,2.0,21.0,118.0,118.0,0.0
116,116,119,142,-1,0,,,,,
117,117,119,129,-1,0,,,,,
118,118,119,136,-1,0,,,,,
119,119,120,136,-1,0,,,,,
120,120,124,134,1,2,2.0,25.0,124.0,124.0,1.0
121,121,124,135,1,1,2.0,38.0,124.0,124.0,2.0
122,122,126,140,-1,0,,,,,
123,123,127,142,-1,0,,,,,
124,124,127,144,-1,0,,,,,
125,125,129,143,-1,0,,,,,
126,126,130,138,-1,0,,,,,
127,127,130,146,-1,0,,,,,
128,128,131,143,-1,0,,,,,
129,129,131,145,-1,0,,,,,
130,130,132,149,-1,0,,,,,
131,131,132,146,-1,0,,,,,
132,132,133,152,-1,0,,,,,
133,133,135,146,-1,0,,,,,
134,134,138,149,-1,0,,,,,
135,135,138,149,-1,0,,,,,
136,136,138,146,-1,0,,,,,
137,137,140,153,-1,0,,,,,
138,138,140,152,-1,0,,,,,
139,139,141,157,-1,0,,,,,
140,140,141,148,-1,0,,,,,
141,141,141,156,-1,0,,,,,
142,142,142,157,-1,0,,,,,
143,143,144,153,-1,0,,,,,
144,144,145,161,-1,0,,,,,
145,145,145,159,-1,0,,,,,
146,146,145,167,-1,0,,,,,
147,147,146,160,-1,0,,,,,
148,148,146,160,-1,0,,,,,
149,149,148,156,-1,0,,,,,
150,150,148,156,-1,0,,,,,
151,151,148,162,-1,0,,,,,
152,152,148,165,-1,0,,,,,
153,153,148,163,-1,0,,,,,
154,154,150,162,-1,0,,,,,
155,155,150,170,-1,0,,,,,
156,156,151,170,-1,0,,,,,
157,157,156,169,-1,0,,,,,
158,158,158,171,-1,0,,,,,
159,159,158,170,-1,0,,,,,
160,160,158,165,-1,0,,,,,
161,161,159,168,1,1,2.0,32.0,159.0,159.0,0.0
162,162,161,178,-1,0,,,,,
163,164,161,176,-1,0,,,,,
164,165,161,175,-1,0,,,,,
165,166,161,178,-1,0,,,,,
166,167,161,175,-1,0,,,,,
167,168,162,175,-1,0,,,,,
168,169,162,171,-1,0,,,,,
169,171,162,182,-1,0,,,,,
170,172,163,174,-1,0,,,,,
171,173,164,176,-1,0,,,,,
172,174,165,178,-1,0,,,,,
173,175,165,179,-1,0,,,,,
174,176,166,176,-1,0,,,,,
175,177,166,182,-1,0,,,,,
176,178,167,174,-1,0,,,,,
177,179,167,181,-1,0,,,,,
178,180,167,179,-1,0,,,,,
179,183,171,182,-1,0,,,,,
