,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
61,61,52,69,-1,1,1,4,6,0,-1,,,,,,
62,62,52,61,-1,1,1,4,6,0,-1,,,,,,
63,63,54,61,-1,1,0,4,5,0,-1,,,,,,
64,64,54,69,-1,1,0,4,5,0,-1,,,,,,
65,65,55,68,-1,1,0,4,4,0,0,,,,,,
66,66,55,71,-1,1,0,4,4,0,0,,,,,,
67,67,56,71,1,1,1,3,2,0,2,-2.0,69.0,,,,71.0
68,68,56,75,1,1,1,3,3,0,1,-2.0,50.0,,,,75.0
69,69,57,69,1,1,0,3,1,0,2,2.0,19.0,68.0,68.0,3.0,
70,70,57,71,1,1,0,3,2,0,1,-2.0,34.0,,,,71.0
71,71,60,74,-1,1,0,3,3,0,0,,,,,,
72,72,60,74,-1,1,0,3,3,0,0,,,,,,
73,73,60,73,-1,1,0,3,3,0,0,,,,,,
74,74,61,75,-1,1,0,3,3,0,0,,,,,,
75,75,62,77,-1,1,0,3,4,0,-1,,,,,,
76,76,66,83,-1,1,1,2,4,0,-1,,,,,,
77,77,67,78,-1,1,1,2,4,0,-1,,,,,,
78,78,68,79,-1,1,1,2,4,0,-1,,,,,,
79,79,70,83,-1,1,0,2,3,0,-1,,,,,,
80,80,71,85,-1,1,0,2,3,0,-1,,,,,,
81,81,71,83,-1,1,0,2,3,0,-1,,,,,,
82,82,72,92,1,1,0,3,1,0,2,2.0,44.0,91.0,91.0,3.0,
83,83,73,86,1,1,0,2,1,0,1,2.0,41.0,85.0,85.0,0.0,
84,84,73,88,-1,1,0,2,2,0,0,,,,,,
85,85,75,94,1,1,0,4,3,0,1,-2.0,31.0,,,,94.0
86,86,77,90,1,1,2,0,1,0,1,2.0,30.0,89.0,89.0,2.0,
87,87,77,95,-1,1,2,2,4,0,0,,,,,,
88,88,79,93,-1,1,2,1,3,0,0,,,,,,
89,89,80,98,-1,1,2,2,4,0,0,,,,,,
90,90,80,98,-1,1,2,2,4,0,0,,,,,,
91,91,80,94,1,1,2,2,3,0,1,-2.0,70.0,,,,94.0
92,92,83,98,-1,1,2,2,5,0,-1,,,,,,
93,93,83,94,1,1,2,2,3,0,1,-2.0,24.0,,,,94.0
94,94,84,96,-1,1,3,1,6,0,-2,,,,,,
95,95,85,99,-1,1,3,1,6,0,-2,,,,,,
96,96,86,102,-1,1,2,1,5,0,-2,,,,,,
97,97,86,103,-1,1,2,1,5,0,-2,,,,,,
98,98,87,99,-1,1,2,1,5,0,-2,,,,,,
99,99,87,98,-1,1,2,1,5,0,-2,,,,,,
100,100,87,101,-1,1,2,1,5,0,-2,,,,,,
101,101,88,105,-1,1,3,1,5,0,-1,,,,,,
102,102,88,104,-1,1,3,1,5,0,-1,,,,,,
103,103,89,100,-1,1,3,1,5,0,-1,,,,,,
104,104,89,94,1,1,3,1,2,0,2,-2.0,84.0,,,,94.0
105,105,89,102,-1,1,3,1,6,0,-2,,,,,,
106,106,90,101,-1,1,2,1,5,0,-2,,,,,,
107,107,93,108,-1,1,1,1,4,0,-2,,,,,,
108,108,94,117,-1,1,1,1,4,0,-2,,,,,,
109,109,94,108,-1,1,1,1,4,0,-2,,,,,,
110,110,95,106,1,1,1,1,0,0,2,-2.0,36.0,,,,106.0
111,111,96,107,1,1,1,1,1,0,1,-2.0,32.0,,,,107.0
112,112,96,103,1,1,1,1,0,0,2,2.0,28.0,102.0,102.0,1.0,
113,113,97,107,-1,1,2,0,2,0,0,,,,,,
114,114,97,112,-1,1,2,0,3,0,-1,,,,,,
115,115,97,111,-1,1,2,0,3,0,-1,,,,,,
116,116,98,114,-1,1,2,0,3,0,-1,,,,,,
117,117,99,120,-1,1,2,0,3,0,-1,,,,,,
118,118,101,116,-1,1,2,0,3,0,-1,,,,,,
119,119,101,109,-1,1,2,0,3,0,-1,,,,,,
120,120,102,112,-1,1,2,0,3,0,-1,,,,,,
121,121,103,123,-1,1,1,0,2,0,-1,,,,,,
122,122,106,123,-1,1,1,0,2,0,-1,,,,,,
123,123,108,116,1,1,1,0,0,0,1,-2.0,22.0,,,,116.0
124,124,109,115,1,1,1,0,0,0,1,-2.0,55.0,,,,115.0
125,125,113,123,-1,1,1,0,2,0,-1,,,,,,
126,126,113,124,-1,1,1,1,2,0,0,,,,,,
127,127,115,129,1,1,1,2,2,0,1,2.0,36.0,128.0,128.0,0.0,
128,128,115,131,1,1,1,3,3,0,1,2.0,16.0,131.0,131.0,1.0,
129,129,116,134,1,1,1,3,3,0,1,-2.0,93.0,,,,134.0
130,130,116,130,1,1,1,3,2,0,2,-2.0,27.0,,,,130.0
131,131,116,134,-1,1,1,3,4,1,-1,,,,,,
132,132,118,133,1,1,1,3,3,0,1,-2.0,54.0,,,,133.0
133,133,120,137,-1,1,2,2,5,0,-1,,,,,,
134,134,123,140,-1,1,2,2,5,0,-1,,,,,,
135,135,125,145,-1,1,2,3,5,0,0,,,,,,
136,136,126,144,-1,1,2,3,5,0,0,,,,,,
137,137,126,144,-1,1,2,3,5,0,0,,,,,,
138,138,126,141,-1,1,2,3,5,0,0,,,,,,
139,139,126,144,-1,1,2,3,5,0,0,,,,,,
140,140,126,141,-1,1,2,3,5,0,0,,,,,,
141,141,128,137,-1,1,3,1,5,0,-1,,,,,,
142,142,128,141,-1,1,3,2,5,0,0,,,,,,
143,143,128,139,-1,1,3,1,5,0,-1,,,,,,
144,144,129,139,-1,1,2,1,4,0,-1,,,,,,
145,145,130,149,-1,1,2,2,4,0,0,,,,,,
146,146,130,144,-1,1,2,2,4,0,0,,,,,,
147,147,132,145,1,1,2,1,2,0,1,-2.0,27.0,,,,145.0
148,148,133,145,1,1,2,1,2,0,1,-2.0,25.0,,,,145.0
149,149,133,148,-1,1,2,1,4,0,-1,,,,,,
150,150,133,149,-1,1,2,1,4,0,-1,,,,,,
151,151,135,143,1,1,2,1,0,0,3,2.0,17.0,142.0,142.0,2.0,
152,152,139,158,-1,1,3,0,3,0,0,,,,,,
153,153,140,154,-1,1,3,0,3,0,0,,,,,,
154,154,140,153,-1,1,3,0,3,0,0,,,,,,
155,155,142,156,-1,1,3,0,3,0,0,,,,,,
156,156,142,157,-1,1,3,0,3,0,0,,,,,,
157,157,143,159,-1,1,2,0,2,0,0,,,,,,
158,158,144,155,-1,1,2,0,2,0,0,,,,,,
159,159,144,158,-1,1,2,0,2,0,0,,,,,,
160,160,145,156,-1,1,2,0,2,0,0,,,,,,
161,161,146,161,1,1,2,0,0,0,2,-2.0,26.0,,,,161.0
162,162,146,157,1,1,2,0,0,0,2,2.0,77.0,156.0,156.0,1.0,
163,163,147,165,1,1,3,0,2,0,1,-2.0,24.0,,,,165.0
164,164,147,158,1,1,3,0,1,0,2,-2.0,32.0,,,,158.0
165,165,147,166,-1,1,3,0,4,0,-1,,,,,,
166,166,147,160,1,1,3,0,2,0,1,2.0,35.0,160.0,160.0,2.0,
167,167,148,164,-1,1,3,0,4,0,-1,,,,,,
168,168,151,164,-1,1,3,0,4,0,-1,,,,,,
169,169,151,164,-1,1,3,0,4,0,-1,,,,,,
170,170,152,165,-1,1,3,0,4,0,-1,,,,,,
171,171,152,165,-1,1,3,0,4,0,-1,,,,,,
172,172,154,170,-1,1,3,1,5,0,-1,,,,,,
173,173,156,170,-1,1,3,1,5,0,-1,,,,,,
174,174,157,176,-1,1,2,1,4,0,-1,,,,,,
175,175,159,175,-1,1,2,1,3,0,0,,,,,,
176,176,159,170,-1,1,2,1,3,0,0,,,,,,
177,177,160,169,1,1,3,1,3,0,1,-2.0,28.0,,,,169.0
178,178,160,170,-1,1,3,1,4,0,0,,,,,,
179,179,161,173,-1,1,2,1,3,0,0,,,,,,
180,180,161,177,-1,1,2,1,3,0,0,,,,,,
181,181,163,176,1,1,2,1,2,0,1,-2.0,38.0,,,,176.0
182,182,163,180,-1,1,2,1,3,0,0,,,,,,
183,183,163,176,-1,1,2,1,2,1,0,,,,,,
184,184,165,178,-1,1,3,0,3,0,0,,,,,,
185,186,168,176,1,1,3,0,1,0,2,-2.0,16.0,,,,176.0
