,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
99,99,117,127,-1,0,,,,,
100,100,117,130,-1,0,,,,,
101,101,117,135,-1,0,,,,,
102,102,119,129,1,1,2.0,31.0,119.0,119.0,1.0
103,103,120,136,-1,0,,,,,
104,104,120,129,-1,0,,,,,
105,105,122,131,-1,0,,,,,
106,106,122,135,-1,0,,,,,
107,107,124,144,-1,0,,,,,
108,108,125,136,-1,0,,,,,
109,109,128,147,-1,0,,,,,
110,110,128,137,-1,0,,,,,
111,111,130,148,-1,0,,,,,
112,112,132,146,-1,0,,,,,
113,113,134,151,-1,0,,,,,
114,114,135,149,-1,0,,,,,
115,115,138,150,-1,0,,,,,
116,116,140,157,-1,0,,,,,
117,117,140,153,-1,0,,,,,
118,118,140,156,-1,0,,,,,
119,119,142,162,-1,0,,,,,
120,120,142,161,-1,0,,,,,
121,121,143,157,-1,0,,,,,
122,122,143,155,-1,0,,,,,
123,123,144,161,-1,0,,,,,
124,124,148,157,1,1,2.0,64.0,148.0,148.0,0.0
125,125,149,167,-1,0,,,,,
126,126,149,163,-1,0,,,,,
127,127,151,158,-1,0,,,,,
128,128,153,167,-1,0,,,,,
129,129,153,167,-1,0,,,,,
130,130,154,165,-1,0,,,,,
131,131,155,170,-1,0,,,,,
132,132,157,162,-1,0,,,,,
133,133,159,171,-1,0,,,,,
134,134,160,174,1,1,2.0,25.0,160.0,160.0,1.0
135,135,160,171,-1,0,,,,,
136,136,160,172,-1,0,,,,,
137,137,160,173,-1,0,,,,,
138,138,161,170,-1,0,,,,,
139,139,162,173,-1,0,,,,,
140,140,164,173,-1,0,,,,,
141,141,165,182,-1,0,,,,,
142,142,165,179,-1,0,,,,,
143,143,168,180,-1,0,,,,,
144,145,171,182,-1,0,,,,,
