,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
54,54,56,72,-1,1,1,0,2,0,-1,,,,,,
55,55,59,76,1,1,1,0,0,0,1,-2.0,37.0,,,,76.0
56,56,61,70,1,1,1,0,0,0,1,-2.0,80.0,,,,70.0
57,57,63,73,-1,1,1,0,1,0,0,,,,,,
58,58,63,76,-1,1,1,0,1,0,0,,,,,,
59,59,63,74,-1,1,1,0,1,0,0,,,,,,
60,60,64,82,-1,1,1,0,2,0,-1,,,,,,
61,61,64,80,-1,1,1,0,2,0,-1,,,,,,
62,62,64,80,-1,1,1,0,2,0,-1,,,,,,
63,63,66,82,-1,1,1,0,2,0,-1,,,,,,
64,64,67,80,-1,1,1,0,2,0,-1,,,,,,
65,65,68,80,-1,1,1,0,2,0,-1,,,,,,
66,66,69,84,-1,1,1,1,2,0,0,,,,,,
67,67,72,85,1,1,1,1,1,0,1,2.0,56.0,84.0,84.0,2.0,
68,68,72,91,1,1,1,3,2,0,2,-2.0,45.0,,,,91.0
69,69,73,88,1,1,1,2,2,0,1,-2.0,67.0,,,,88.0
70,70,74,87,1,1,1,2,2,0,1,-2.0,37.0,,,,87.0
71,71,75,92,-1,1,1,4,5,0,0,,,,,,
72,72,76,89,-1,1,1,2,4,0,-1,,,,,,
73,73,77,88,1,1,1,2,2,0,1,-2.0,49.0,,,,88.0
74,74,77,93,-1,1,1,4,5,0,0,,,,,,
75,75,78,92,-1,1,1,4,5,0,0,,,,,,
76,76,79,91,-1,1,1,3,4,0,0,,,,,,
77,77,83,99,-1,1,2,3,5,0,0,,,,,,
78,78,83,104,-1,1,2,3,5,0,0,,,,,,
79,79,84,96,-1,1,2,3,5,0,0,,,,,,
80,80,85,102,-1,1,1,3,4,0,0,,,,,,
81,81,89,105,1,1,1,3,1,0,3,-2.0,39.0,,,,105.0
82,82,89,99,1,1,1,3,1,0,3,-2.0,76.0,,,,99.0
83,83,90,107,1,1,1,3,3,0,1,-2.0,132.0,,,,107.0
84,84,91,105,1,1,1,3,2,0,2,-2.0,39.0,,,,105.0
85,85,92,102,1,1,1,3,1,0,3,-2.0,28.0,,,,102.0
86,86,93,107,-1,1,1,3,4,0,0,,,,,,
87,87,93,105,1,1,1,3,2,0,2,-2.0,74.0,,,,105.0
88,88,93,104,1,1,1,3,2,0,2,-2.0,52.0,,,,104.0
89,89,95,105,1,1,1,3,3,0,1,-2.0,95.0,,,,105.0
90,90,97,108,-1,1,1,3,8,0,-4,,,,,,
91,91,100,113,-1,1,1,3,7,0,-3,,,,,,
92,92,100,115,-1,1,1,3,7,0,-3,,,,,,
93,93,100,110,-1,1,1,3,7,0,-3,,,,,,
94,94,102,118,-1,1,1,3,7,0,-3,,,,,,
95,95,103,113,-1,1,1,3,6,0,-2,,,,,,
96,96,103,114,-1,1,1,3,6,0,-2,,,,,,
97,97,104,120,-1,1,1,3,6,0,-2,,,,,,
98,98,105,123,-1,1,1,4,5,0,0,,,,,,
99,99,106,127,1,1,1,4,1,0,4,-2.0,46.0,,,,127.0
100,100,106,121,1,1,1,3,1,0,3,-2.0,14.0,,,,121.0
101,101,108,122,1,1,1,3,1,0,3,-2.0,23.0,,,,122.0
102,102,108,118,1,1,1,3,0,0,4,2.0,36.0,117.0,117.0,1.0,
103,103,108,122,1,1,1,3,2,1,1,-2.0,53.0,,,,122.0
104,104,109,120,1,1,1,3,1,0,3,2.0,46.0,120.0,120.0,3.0,
105,105,109,123,-1,1,1,4,5,0,0,,,,,,
106,106,111,126,-1,1,2,3,5,0,0,,,,,,
107,107,111,128,-1,1,2,3,6,0,-1,,,,,,
108,108,111,123,-1,1,2,3,5,0,0,,,,,,
109,109,112,134,-1,1,2,3,6,0,-1,,,,,,
110,110,114,137,-1,1,2,3,6,0,-1,,,,,,
111,111,114,131,-1,1,2,3,6,0,-1,,,,,,
112,112,115,131,-1,1,2,3,6,0,-1,,,,,,
113,113,115,131,-1,1,2,3,6,0,-1,,,,,,
114,114,116,134,-1,1,2,3,6,0,-1,,,,,,
115,115,116,136,-1,1,2,3,6,0,-1,,,,,,
116,116,116,133,-1,1,2,3,6,0,-1,,,,,,
117,117,118,133,-1,1,1,3,5,0,-1,,,,,,
118,118,119,128,-1,1,1,3,5,0,-1,,,,,,
119,119,119,134,-1,1,1,3,5,0,-1,,,,,,
120,120,120,133,-1,1,2,2,5,0,-1,,,,,,
121,121,120,131,-1,1,2,2,5,0,-1,,,,,,
122,122,122,140,-1,1,1,2,3,0,0,,,,,,
123,123,123,140,1,1,1,2,1,0,2,-2.0,55.0,,,,140.0
124,124,126,140,1,1,1,2,1,0,2,-2.0,95.0,,,,140.0
125,125,127,141,-1,1,1,2,3,0,0,,,,,,
126,126,131,145,1,1,1,2,2,0,1,-2.0,29.0,,,,145.0
127,127,132,144,1,1,1,2,2,0,1,2.0,35.0,143.0,143.0,2.0,
128,128,133,146,-1,1,1,2,4,0,-1,,,,,,
129,129,135,148,-1,1,1,2,4,0,-1,,,,,,
130,130,137,144,1,1,1,2,2,0,1,-2.0,16.0,,,,144.0
131,131,138,156,-1,1,1,3,5,0,-1,,,,,,
132,132,140,148,-1,1,1,2,5,0,-2,,,,,,
133,133,141,154,-1,1,2,1,3,0,0,,,,,,
134,134,142,152,-1,1,2,1,3,0,0,,,,,,
135,135,143,154,-1,1,2,1,3,0,0,,,,,,
136,136,143,162,1,1,2,3,3,0,2,-2.0,28.0,,,,162.0
137,137,143,156,1,1,2,2,3,0,1,2.0,48.0,155.0,155.0,0.0,
138,138,146,162,1,1,1,3,1,0,3,-2.0,30.0,,,,162.0
139,139,147,157,1,1,1,2,1,0,2,-2.0,83.0,,,,157.0
140,140,148,160,1,1,1,3,2,0,2,-2.0,31.0,,,,160.0
141,141,150,168,-1,1,2,2,5,0,-1,,,,,,
142,142,150,168,-1,1,2,2,5,0,-1,,,,,,
143,143,151,163,-1,1,2,2,5,0,-1,,,,,,
144,144,151,171,-1,1,2,2,5,0,-1,,,,,,
145,145,152,167,-1,1,2,2,5,0,-1,,,,,,
146,146,152,166,-1,1,2,2,5,0,-1,,,,,,
147,147,156,169,-1,1,2,1,4,0,-1,,,,,,
148,148,157,170,-1,1,2,1,4,0,-1,,,,,,
149,149,157,177,-1,1,2,1,4,0,-1,,,,,,
150,150,160,176,-1,1,2,1,3,0,0,,,,,,
151,151,163,177,1,1,2,1,0,0,3,-2.0,74.0,,,,177.0
152,152,164,173,1,1,2,1,0,0,3,2.0,31.0,172.0,172.0,1.0,
153,153,165,177,1,1,2,1,1,0,2,-2.0,28.0,,,,177.0
154,157,175,182,1,1,2,1,2,0,1,2.0,36.0,181.0,181.0,2.0,
