,req_index,order_time,desired_time,admit_outcome,predict_with_uncmtd,toa_current_inv,toa_future_exp_return,toa_uncmtd_cnt,toa_occupied_by_pred_same_period,toa_inv_ref,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item,fail_time
57,57,57,71,-1,1,0,1,4,0,-3,,,,,,
58,58,57,71,-1,1,0,1,4,0,-3,,,,,,
59,59,59,69,-1,1,0,1,1,0,0,,,,,,
60,60,59,72,-1,1,0,1,1,0,0,,,,,,
61,61,59,72,-1,1,0,1,1,0,0,,,,,,
62,62,60,74,1,1,0,1,0,0,1,2.0,39.0,73.0,73.0,0.0,
63,63,60,78,-1,1,0,1,1,0,0,,,,,,
64,64,64,76,-1,1,1,0,1,0,0,,,,,,
65,65,65,78,1,1,2,0,1,0,1,-2.0,53.0,,,,78.0
66,66,67,84,-1,1,2,0,2,0,0,,,,,,
67,67,68,81,-1,1,2,0,2,0,0,,,,,,
68,68,70,81,-1,1,2,0,2,0,0,,,,,,
69,69,70,87,-1,1,2,0,2,0,0,,,,,,
70,70,73,87,-1,1,2,0,2,0,0,,,,,,
71,71,74,83,-1,1,1,0,1,0,0,,,,,,
72,72,75,97,1,1,1,3,1,0,3,-2.0,19.0,,,,97.0
73,73,75,87,-1,1,1,0,1,0,0,,,,,,
74,74,77,92,1,1,1,3,1,0,3,-2.0,83.0,,,,92.0
75,75,80,93,1,1,1,3,1,0,3,-2.0,42.0,,,,93.0
76,76,80,97,1,1,1,3,2,0,2,-2.0,115.0,,,,97.0
77,77,80,95,1,1,1,3,2,0,2,-2.0,41.0,,,,95.0
78,78,80,97,-1,1,1,3,3,1,0,,,,,,
79,79,81,93,1,1,1,3,1,0,3,-2.0,23.0,,,,93.0
80,80,82,94,1,1,1,3,3,0,1,-2.0,37.0,,,,94.0
81,81,82,97,-1,1,1,3,5,0,-1,,,,,,
82,82,83,102,-1,1,1,3,7,0,-3,,,,,,
83,83,84,100,-1,1,1,3,7,0,-3,,,,,,
84,84,85,97,-1,1,1,3,5,0,-1,,,,,,
85,85,89,99,-1,1,1,3,7,0,-3,,,,,,
86,86,90,104,-1,1,1,3,7,0,-3,,,,,,
87,87,92,113,-1,1,1,4,7,0,-2,,,,,,
88,88,92,107,-1,1,1,3,7,0,-3,,,,,,
89,89,93,104,-1,1,1,3,6,0,-2,,,,,,
90,90,93,102,-1,1,1,3,6,0,-2,,,,,,
91,91,95,115,1,1,1,4,3,0,2,-2.0,41.0,,,,115.0
92,92,97,114,1,1,1,4,2,0,3,-2.0,51.0,,,,114.0
93,93,97,114,1,1,1,4,2,1,2,-2.0,94.0,,,,114.0
94,94,99,119,1,1,1,4,3,0,2,-2.0,42.0,,,,119.0
95,95,99,114,1,1,1,4,0,0,5,-2.0,16.0,,,,114.0
96,96,99,118,1,1,1,4,4,0,1,2.0,28.0,117.0,117.0,0.0,
97,97,100,111,1,1,1,3,0,0,4,-2.0,60.0,,,,111.0
98,98,101,111,1,1,1,3,0,0,4,-2.0,70.0,,,,111.0
99,99,102,115,-1,1,1,4,5,0,0,,,,,,
100,100,102,118,-1,1,1,4,6,0,-1,,,,,,
101,101,103,115,-1,1,1,4,5,0,0,,,,,,
102,102,105,120,-1,1,1,4,8,0,-3,,,,,,
103,103,106,113,1,1,1,4,2,0,3,-2.0,37.0,,,,113.0
104,104,106,120,-1,1,1,4,9,0,-4,,,,,,
105,105,107,120,-1,1,1,4,9,0,-4,,,,,,
106,106,107,125,-1,1,1,4,9,0,-4,,,,,,
107,107,110,129,-1,1,1,4,9,0,-4,,,,,,
108,108,112,125,-1,1,1,4,7,0,-2,,,,,,
109,109,112,125,-1,1,1,4,7,0,-2,,,,,,
110,110,113,131,-1,1,2,3,7,0,-2,,,,,,
111,111,114,123,-1,1,2,3,6,0,-1,,,,,,
112,112,114,127,-1,1,2,3,6,0,-1,,,,,,
113,113,116,126,1,1,2,3,2,0,3,2.0,29.0,125.0,125.0,1.0,
114,114,119,129,1,1,2,2,2,0,2,2.0,43.0,128.0,128.0,2.0,
115,115,120,137,1,1,3,1,2,0,2,-2.0,43.0,,,,137.0
116,116,122,134,1,1,3,1,2,0,2,-2.0,52.0,,,,134.0
117,117,124,139,-1,1,4,0,4,0,0,,,,,,
118,118,124,142,-1,1,4,0,4,0,0,,,,,,
119,119,125,143,-1,1,4,0,4,0,0,,,,,,
120,120,127,142,-1,1,3,0,3,0,0,,,,,,
121,121,127,142,-1,1,3,0,3,0,0,,,,,,
122,122,129,138,-1,1,2,0,2,0,0,,,,,,
123,123,130,142,-1,1,2,0,2,0,0,,,,,,
124,124,130,146,-1,1,2,0,2,0,0,,,,,,
125,125,131,142,-1,1,2,0,2,0,0,,,,,,
126,126,133,150,-1,1,2,0,2,0,0,,,,,,
127,127,135,149,1,1,2,0,1,0,1,-2.0,28.0,,,,149.0
128,128,135,151,-1,1,2,0,2,0,0,,,,,,
129,129,138,149,1,1,2,0,0,0,2,-2.0,21.0,,,,149.0
130,130,139,149,1,1,2,0,0,0,2,-2.0,26.0,,,,149.0
131,131,140,154,-1,1,2,0,3,0,-1,,,,,,
132,132,142,156,-1,1,2,1,3,0,0,,,,,,
133,133,142,158,-1,1,2,1,3,0,0,,,,,,
134,134,143,154,-1,1,2,0,3,0,-1,,,,,,
135,135,143,158,-1,1,2,1,3,0,0,,,,,,
136,136,143,160,-1,1,2,1,3,0,0,,,,,,
137,137,144,153,-1,1,2,0,3,0,-1,,,,,,
138,138,148,168,1,1,3,2,3,0,2,-2.0,67.0,,,,168.0
139,139,148,169,1,1,3,2,4,0,1,-2.0,51.0,,,,169.0
140,140,149,163,-1,1,3,0,3,0,0,,,,,,
141,141,149,158,-1,1,3,0,3,0,0,,,,,,
142,142,149,162,-1,1,3,0,3,0,0,,,,,,
143,143,150,158,1,1,3,0,0,0,3,2.0,32.0,157.0,157.0,0.0,
144,144,150,167,1,1,3,2,1,0,4,-2.0,35.0,,,,167.0
145,145,150,161,1,1,3,0,1,0,2,-2.0,44.0,,,,161.0
146,146,152,163,1,1,3,0,2,0,1,-2.0,27.0,,,,163.0
147,147,153,169,-1,1,3,2,5,0,0,,,,,,
148,148,154,163,1,1,3,0,2,0,1,-2.0,34.0,,,,163.0
149,149,156,168,-1,1,4,1,5,0,0,,,,,,
150,150,157,171,-1,1,4,1,7,0,-2,,,,,,
151,151,158,181,-1,1,3,1,6,0,-2,,,,,,
152,152,159,170,-1,1,3,1,6,0,-2,,,,,,
153,153,159,173,-1,1,3,1,6,0,-2,,,,,,
154,154,162,177,-1,1,3,1,5,0,-1,,,,,,
155,155,162,172,-1,1,3,1,5,0,-1,,,,,,
156,156,163,175,-1,1,3,1,5,0,-1,,,,,,
157,157,163,179,-1,1,3,1,5,0,-1,,,,,,
158,158,165,179,1,1,3,1,3,0,1,2.0,14.0,178.0,178.0,1.0,
159,159,165,182,-1,1,3,1,4,0,0,,,,,,
160,160,167,182,-1,1,3,1,4,0,0,,,,,,
161,161,170,181,1,1,3,1,1,0,3,-2.0,77.0,,,,181.0
