,req_index,order_time,desired_time,admit_outcome,toa_current_inv,commit_outcome,realized_cycle_duration,commit_time,finish_time,commit_item
68,68,67,80,-1,0,,,,,
69,69,68,85,-1,0,,,,,
70,70,68,85,-1,0,,,,,
71,71,69,81,-1,0,,,,,
72,72,71,86,-1,0,,,,,
73,73,73,87,-1,0,,,,,
74,74,73,86,-1,0,,,,,
75,75,74,89,-1,0,,,,,
76,76,74,87,-1,0,,,,,
77,77,76,94,-1,0,,,,,
78,78,76,92,-1,0,,,,,
79,79,77,92,-1,0,,,,,
80,80,77,94,-1,0,,,,,
81,81,78,93,1,1,2.0,28.0,78.0,78.0,0.0
82,82,78,94,-1,0,,,,,
83,83,79,95,-1,0,,,,,
84,84,81,97,-1,0,,,,,
85,85,82,95,1,1,2.0,82.0,82.0,82.0,1.0
86,86,84,96,-1,0,,,,,
87,87,85,96,-1,0,,,,,
88,88,85,102,-1,0,,,,,
89,89,86,102,1,1,2.0,35.0,86.0,86.0,2.0
90,90,86,100,-1,0,,,,,
91,91,86,97,-1,0,,,,,
92,92,87,101,-1,0,,,,,
93,93,90,102,-1,0,,,,,
94,94,93,110,-1,0,,,,,
95,95,94,109,-1,0,,,,,
96,96,95,111,-1,0,,,,,
97,97,96,107,-1,0,,,,,
98,98,97,103,-1,0,,,,,
99,99,99,111,-1,0,,,,,
100,100,99,110,-1,0,,,,,
101,101,99,115,-1,0,,,,,
102,102,101,118,-1,0,,,,,
103,103,101,114,-1,0,,,,,
104,104,101,114,-1,0,,,,,
105,105,101,108,-1,0,,,,,
106,106,101,113,-1,0,,,,,
107,107,102,119,-1,0,,,,,
108,108,103,114,-1,0,,,,,
109,109,103,119,-1,0,,,,,
110,110,105,128,-1,0,,,,,
111,111,106,116,-1,0,,,,,
112,112,106,120,-1,0,,,,,
113,113,106,121,-1,0,,,,,
114,114,106,119,-1,0,,,,,
115,115,108,130,-1,0,,,,,
116,116,112,122,-1,0,,,,,
117,117,113,124,-1,0,,,,,
118,118,113,126,-1,0,,,,,
119,119,113,125,-1,0,,,,,
120,120,113,127,-1,0,,,,,
121,121,113,131,-1,0,,,,,
122,122,114,127,-1,0,,,,,
123,123,117,136,-1,0,,,,,
124,124,118,129,-1,0,,,,,
125,125,118,135,-1,0,,,,,
126,126,119,129,-1,0,,,,,
127,127,120,128,-1,0,,,,,
128,128,123,133,-1,0,,,,,
129,129,123,140,-1,0,,,,,
130,130,124,139,-1,0,,,,,
131,131,125,140,-1,0,,,,,
132,132,128,138,-1,0,,,,,
133,133,132,148,-1,0,,,,,
134,134,134,147,-1,0,,,,,
135,135,136,148,-1,0,,,,,
136,136,138,155,1,1,2.0,48.0,138.0,138.0,0.0
137,137,140,154,-1,0,,,,,
138,138,141,157,-1,0,,,,,
139,139,142,155,-1,0,,,,,
140,140,143,153,-1,0,,,,,
141,141,144,155,-1,0,,,,,
142,142,144,150,-1,0,,,,,
143,143,147,159,-1,0,,,,,
144,144,147,163,-1,0,,,,,
145,145,148,158,-1,0,,,,,
146,146,150,168,-1,0,,,,,
147,147,150,166,-1,0,,,,,
148,148,151,165,-1,0,,,,,
149,149,152,169,-1,0,,,,,
150,150,152,163,-1,0,,,,,
151,151,155,174,-1,0,,,,,
152,152,155,170,-1,0,,,,,
153,153,156,174,-1,0,,,,,
154,154,158,168,-1,0,,,,,
155,155,159,176,-1,0,,,,,
156,156,160,175,-1,0,,,,,
157,157,161,178,-1,0,,,,,
158,158,164,181,-1,0,,,,,
159,159,167,180,1,1,2.0,26.0,167.0,167.0,2.0
160,164,171,177,-1,0,,,,,
